100 8
6396,2650,6797,3341,5747,4817,4242,2970
4192,6376,5444,6256,5642,4545,5194,7529
4759,2804,6335,2595,5572,4241,3617,5751
6305,4367,5261,7625,6160,5248,5108,7183
6241,6612,4215,7745,4878,5243,6359,4459
8258,6392,6553,6138,6165,7041,6552,5683
2414,4784,3829,3622,4652,2581,5971,2937
4516,5328,4837,5153,6714,3580,6402,6830
3272,4047,2856,3352,2781,2185,3317,3144
5084,5171,4482,5134,4161,5473,4964,4783
3663,3315,3101,4633,3543,5036,2006,4748
4908,3506,4249,5414,2650,4097,3697,5041
4582,6661,4695,5666,6407,5772,5934,6444
3022,5224,4678,4252,5147,3465,3959,6679
2205,5453,5000,4364,3886,4837,4177,6116
5465,6365,6471,4926,5854,7090,4817,8217
4767,3809,5389,4253,4201,4033,5603,5692
4547,5658,5524,5191,6390,5140,3970,6927
6866,3776,4806,4375,3779,3214,4833,3692
4478,7222,6907,5906,6536,6407,6435,8151
4905,4253,3952,4584,5496,2342,5370,3933
6198,4867,5319,5565,2921,5582,4251,5699
5251,6962,4251,5142,6197,5518,5158,3092
5635,5014,7671,6479,5303,5931,6000,6908
5181,3369,6208,3259,4723,4404,6048,2784
5826,3636,5060,4860,3394,5384,4205,3178
4608,4684,5452,6811,3936,4174,6306,4906
5607,6964,5092,5825,6811,3416,6841,5978
4237,4566,3016,5388,4121,3016,5029,4049
5013,5351,4813,5753,6611,4018,4456,5146
4258,6939,5525,4632,5472,4674,6888,5694
8308,5882,6936,5467,6865,6484,5643,6382
3983,5077,4616,4522,2344,3947,4353,5134
5814,4833,6696,6888,4881,7523,3461,7383
5411,6001,5783,5879,6826,4188,6289,7886
5896,6474,5773,6119,6218,6825,6964,6121
6204,4882,6752,5770,6207,4501,6603,5521
3071,2532,3535,2563,3641,1911,3218,3146
2348,5839,3046,4575,5922,4980,4317,6275
6815,6842,7990,6182,6170,8224,6802,7098
6098,5827,6056,5981,5394,5476,7316,5509
6578,6428,6362,6658,6526,6625,6600,6340
5364,5081,5167,4835,6229,4736,6058,6399
7426,6342,7479,6189,7722,6500,7223,6903
2358,4168,4180,3154,4925,1986,5050,3317
6851,4702,6137,6357,5224,6589,5713,5494
3638,2973,5390,4307,5111,5407,3764,5320
5852,5723,6687,5367,6225,5684,7295,5730
3059,3507,2294,4196,4084,2827,4421,4216
5274,2072,6728,5487,4148,4563,6246,4350
4547,3657,5556,5710,4824,6064,3728,5702
6396,6289,4343,5952,5490,5044,5962,5910
2787,3713,2515,4285,2931,3054,4266,2514
6885,5856,5927,4913,5607,4944,6501,4958
4984,4512,2533,5161,2774,6625,3136,4125
5456,5947,3631,6321,3988,4529,5206,4357
3842,3337,5264,2018,4941,2616,4429,3888
4526,466,5871,3577,3056,6215,1458,4715
4026,3533,4828,3176,4369,3821,3866,3038
4389,4891,4866,4801,6189,2553,6452,4103
5109,5717,6352,6087,5247,5283,6072,5880
5325,6821,4937,6341,5098,6238,5938,5461
6020,2824,4915,4116,3951,5283,5141,3528
4525,6842,5787,4876,6051,7368,5129,5709
4966,5282,6046,4930,5350,5685,4162,5032
5115,6412,4777,5263,5994,4763,7957,3916
4156,3045,3768,4383,3176,4138,2235,4481
3221,4457,5536,4404,3654,5411,3919,5613
3942,4549,3199,3912,3568,4287,4013,2497
3259,4178,2950,2727,5433,3777,3309,4209
3570,4307,6123,3233,4965,6899,1730,6227
7673,5180,5875,5832,7345,6039,6545,5787
3727,2742,3698,3782,4208,3896,4533,3479
6217,5132,6528,5796,6810,6404,6403,5496
5030,4022,3655,5776,3225,3319,5338,3595
5969,5092,5557,4476,6191,6728,5630,5433
2967,4988,4030,3034,5588,3769,4210,3925
4016,5239,3783,6681,3364,5161,5746,5192
4685,6084,5225,6475,5524,4377,4783,5722
1958,3303,3197,1415,3864,3020,2679,3828
4002,5302,6392,6095,4521,5991,3807,5942
3823,5692,8147,3461,4419,4688,7022,4308
6468,4900,5121,5487,6376,5767,3198,7384
6346,3840,4619,4077,5122,4224,5357,2944
3124,4511,3436,3759,4447,3573,3777,3418
5622,3231,4789,3738,4860,5146,4629,4561
4466,5793,6615,6325,5478,5720,5231,6354
7758,6292,7205,6601,7529,6877,6525,7115
5234,5502,5296,5068,5552,5204,5244,4203
3162,5200,4609,3791,3725,4251,4137,4040
4802,4628,6028,4270,6135,6376,6011,4774
5931,3711,5598,5468,4356,3276,5711,4260
6178,3959,7274,4863,2070,6854,5430,3527
1562,2560,2449,2403,2381,3137,1494,3463
6727,3866,5910,5066,5496,3573,7282,3672
7750,6313,6525,7497,6219,6202,7447,6561
5331,4601,6198,5549,4877,5527,4432,5446
4502,4536,4499,4018,5385,5593,4322,5032
5567,2404,4785,4764,1915,4413,5554,3164
6944,5410,5272,6941,4522,5915,5543,5902
