2000 3
0.081618 0.916426 0.489020 
0.077848 0.515430 0.959966 
0.703749 0.167606 0.606392 
0.628284 0.564174 0.395285 
0.673855 0.902660 0.113140 
0.866256 0.475679 0.130911 
0.305446 0.303483 0.803665 
0.641611 0.388266 0.624586 
0.357728 0.601514 0.639070 
0.157448 0.912218 0.321104 
0.283541 0.485966 0.640379 
0.400515 0.833577 0.150384 
0.376086 0.383123 0.865309 
0.828458 0.200346 0.638504 
0.225777 0.869103 0.277021 
0.519691 0.266567 0.831366 
0.372089 0.419318 0.863788 
0.744681 0.803476 0.167361 
0.841537 0.177540 0.368564 
0.944815 0.117421 0.556119 
0.426723 0.331312 0.705452 
0.508816 0.039392 0.643369 
0.391867 0.979164 0.224842 
0.377324 0.085092 0.872674 
0.629246 0.545172 0.441004 
0.696676 0.520789 0.230965 
0.956292 0.377895 0.085492 
0.458712 0.692438 0.288013 
0.302425 0.365635 0.708195 
0.316368 0.093974 0.966084 
0.766058 0.277985 0.381946 
0.460788 0.518853 0.630605 
0.521587 0.916267 0.122687 
0.465629 0.648856 0.536074 
0.169499 0.911405 0.528735 
0.031014 0.581290 0.905559 
0.564417 0.727181 0.111690 
0.313616 0.543538 0.663011 
0.381666 0.825340 0.348013 
0.497584 0.509912 0.340847 
0.283769 0.815024 0.565907 
0.538591 0.203901 0.858947 
0.686783 0.596817 0.218594 
0.784609 0.472089 0.382422 
0.635133 0.519660 0.653215 
0.222880 0.845477 0.568765 
0.778582 0.443074 0.146377 
0.270792 0.593421 0.462264 
0.304640 0.761934 0.292094 
0.040567 0.625923 0.635732 
0.038704 0.889849 0.632513 
0.300180 0.774473 0.344850 
0.717774 0.499101 0.227738 
0.593047 0.242812 0.694486 
0.823936 0.306238 0.279762 
0.818739 0.348100 0.517910 
0.200744 0.987113 0.427615 
0.324263 0.936216 0.289679 
0.022164 0.924951 0.738583 
0.411016 0.406444 0.633160 
0.457719 0.598715 0.539019 
0.609739 0.524435 0.164043 
0.622911 0.021009 0.923463 
0.902252 0.265416 0.570561 
0.349148 0.742069 0.512661 
0.592577 0.919305 0.233566 
0.815180 0.544982 0.399550 
0.981427 0.449279 0.255238 
0.621237 0.716562 0.236794 
0.300688 0.655971 0.773232 
0.244737 0.097257 0.920035 
0.138119 0.551845 0.830482 
0.012217 0.866164 0.669773 
0.750750 0.488697 0.260646 
0.259813 0.605968 0.710345 
0.644783 0.761725 0.370004 
0.867048 0.053019 0.520491 
0.431729 0.748586 0.250443 
0.103956 0.904027 0.525811 
0.781772 0.109220 0.756026 
0.766792 0.340677 0.267323 
0.521377 0.514306 0.395662 
0.224413 0.733952 0.730203 
0.227098 0.618877 0.689418 
0.319851 0.584699 0.703660 
0.622163 0.462105 0.266002 
0.577097 0.361742 0.313405 
0.660024 0.222859 0.432375 
0.504779 0.560182 0.551639 
0.548857 0.552397 0.373673 
0.502775 0.577402 0.647760 
0.466593 0.272993 0.566703 
0.486004 0.362331 0.552113 
0.810973 0.173389 0.627128 
0.330586 0.586893 0.706736 
0.771081 0.218506 0.658008 
0.548046 0.716175 0.211223 
0.042761 0.716978 0.709054 
0.136092 0.506122 0.976404 
0.359344 0.440416 0.775453 
