500 3
0.437455 0.226842 0.923204 
0.307339 0.651546 0.263274 
0.280681 0.568221 0.675928 
0.458529 0.667130 0.321136 
0.366694 0.417942 0.574485 
0.815745 0.500325 0.290949 
0.915090 0.469380 0.278003 
0.899127 0.369395 0.400771 
0.491575 0.730480 0.523247 
0.175832 0.692655 0.571033 
0.315596 0.993624 0.305356 
0.240500 0.706369 0.686741 
0.367682 0.435160 0.695285 
0.365513 0.747529 0.495173 
0.919162 0.442758 0.024675 
0.452009 0.918786 0.240832 
0.874359 0.569079 0.058848 
0.824870 0.356539 0.289058 
0.673711 0.643163 0.410772 
0.649215 0.306591 0.199709 
0.854034 0.139650 0.491355 
0.469658 0.725917 0.430203 
0.381637 0.328557 0.711900 
0.216792 0.978450 0.334570 
0.697049 0.373971 0.562304 
0.530681 0.639671 0.388564 
0.688095 0.103134 0.860105 
0.756808 0.582269 0.246276 
0.946317 0.144476 0.467826 
0.864152 0.270546 0.302803 
0.307467 0.582727 0.652150 
0.547184 0.241318 0.794388 
0.354933 0.204827 0.998062 
0.590699 0.092963 0.955871 
0.784595 0.590685 0.052245 
0.358867 0.787579 0.331093 
0.226788 0.443989 0.733059 
0.198070 0.551628 0.821734 
0.201713 0.621422 0.849187 
0.663992 0.118109 0.644226 
0.994436 0.562205 0.023046 
0.168890 0.381340 0.807269 
0.701817 0.735242 0.014327 
0.832772 0.189769 0.505529 
0.447154 0.815090 0.155066 
0.770855 0.122409 0.642555 
0.625687 0.230181 0.680793 
0.829755 0.284753 0.325158 
0.138069 0.598540 0.585526 
0.281973 0.929362 0.220231 
0.351602 0.631374 0.504356 
0.582710 0.834137 0.152550 
0.389181 0.364226 0.661136 
0.266286 0.647329 0.678950 
0.319752 0.788406 0.143928 
0.401851 0.517969 0.698493 
0.759587 0.072903 0.457237 
0.737666 0.171064 0.570178 
0.649636 0.681449 0.258891 
0.668784 0.100332 0.768032 
0.346978 0.337040 0.577132 
0.424025 0.440381 0.631667 
0.860321 0.402226 0.100006 
0.501750 0.569934 0.513196 
0.577497 0.427918 0.659010 
0.108493 0.879213 0.430641 
0.422202 0.451211 0.482260 
0.084007 0.645511 0.681355 
0.649189 0.509451 0.265617 
0.447439 0.777503 0.296427 
0.345926 0.536036 0.509977 
0.744395 0.291403 0.512089 
0.109214 0.876359 0.584732 
0.340515 0.774666 0.485846 
0.442690 0.145295 0.979911 
0.503879 0.198653 0.937685 
0.393927 0.810564 0.282976 
0.797614 0.400520 0.215424 
0.127694 0.456039 0.820136 
0.453558 0.738720 0.084359 
0.418038 0.313832 0.721346 
0.881583 0.456183 0.199094 
0.475599 0.466117 0.624537 
0.387893 0.299020 0.689706 
0.679562 0.321191 0.633841 
0.230752 0.951712 0.321715 
0.456358 0.509880 0.589115 
0.172003 0.203100 0.871109 
0.191721 0.913339 0.547763 
0.308105 0.782419 0.401190 
0.325675 0.711771 0.413664 
0.429319 0.365658 0.784780 
0.146790 0.646738 0.710484 
0.320541 0.512822 0.839908 
0.672271 0.085806 0.780363 
0.522965 0.871068 0.153382 
0.333088 0.592409 0.661255 
0.988917 0.325920 0.329298 
0.627229 0.670511 0.293589 
0.800792 0.570159 0.364799 
0.831113 0.560587 0.145656 
0.497506 0.431663 0.499937 
0.537142 0.459501 0.580843 
0.498592 0.403357 0.582028 
0.467572 0.580868 0.304024 
0.396409 0.747502 0.419179 
0.590923 0.682331 0.040582 
0.596642 0.577953 0.287665 
0.321776 0.912713 0.237124 
0.861119 0.514089 0.311035 
0.762809 0.158389 0.558175 
0.426803 0.241271 0.887325 
0.243588 0.402644 0.848362 
0.428305 0.399411 0.517064 
0.621537 0.525150 0.553218 
0.492458 0.383567 0.322455 
0.337665 0.690645 0.550029 
0.243827 0.651294 0.607551 
0.595066 0.402460 0.485747 
0.338939 0.974812 0.269045 
0.494217 0.908261 0.192096 
0.635709 0.832239 0.067554 
0.361483 0.813097 0.247107 
0.618324 0.547585 0.240644 
0.352525 0.665986 0.445648 
0.605346 0.550062 0.220497 
0.436468 0.653409 0.304159 
0.921756 0.594175 0.122693 
0.744556 0.555669 0.290214 
0.482777 0.712163 0.352543 
0.756490 0.535568 0.472491 
0.764052 0.470736 0.563447 
0.912861 0.522405 0.331009 
0.886538 0.110578 0.583140 
0.759833 0.476283 0.067722 
0.898019 0.008355 0.471635 
0.781295 0.024541 0.643168 
0.578357 0.069690 0.901890 
0.556850 0.701180 0.301946 
0.548355 0.168479 0.792631 
0.359133 0.806609 0.375127 
0.318249 0.644573 0.479610 
0.420594 0.411723 0.857478 
0.633526 0.184399 0.630916 
0.505897 0.702891 0.109691 
0.287769 0.830493 0.416219 
0.041070 0.925429 0.524700 
0.004254 0.785562 0.618089 
0.626258 0.580720 0.463522 
0.742959 0.372661 0.241037 
0.903336 0.044187 0.537818 
0.864653 0.274589 0.509489 
0.664624 0.582741 0.065970 
0.970455 0.345580 0.313636 
0.078712 0.474405 0.858111 
0.337818 0.718182 0.489617 
0.873030 0.325873 0.578368 
0.258152 0.651187 0.566068 
0.689887 0.349769 0.485081 
0.239497 0.287417 0.893350 
0.565554 0.404781 0.490494 
0.319970 0.947299 0.122163 
0.960891 0.370613 0.409029 
0.295789 0.811906 0.391721 
0.017050 0.878786 0.762873 
0.043142 0.996320 0.414670 
0.185585 0.590114 0.702311 
0.806699 0.017215 0.663943 
0.204510 0.475571 0.695425 
0.350804 0.381026 0.925388 
0.398842 0.306584 0.519239 
0.379239 0.628943 0.586043 
0.615688 0.730553 0.286732 
0.460555 0.262487 0.721070 
0.515153 0.206283 0.869537 
0.666630 0.337310 0.479552 
0.393884 0.583767 0.483450 
0.528993 0.242533 0.859167 
0.228569 0.484247 0.954463 
0.818388 0.418767 0.051429 
0.499675 0.288407 0.645243 
0.133257 0.588765 0.998744 
0.349160 0.162217 0.864741 
0.465242 0.384734 0.761034 
0.954410 0.006430 0.561801 
0.792747 0.599823 0.223455 
0.114152 0.743484 0.548470 
0.487188 0.943691 0.195167 
0.571756 0.344492 0.457172 
0.508069 0.423260 0.370622 
0.808261 0.304075 0.322129 
0.406617 0.387319 0.773115 
0.288683 0.771161 0.406437 
0.688496 0.429210 0.407468 
0.500778 0.874524 0.052899 
0.242228 0.690062 0.342006 
0.868540 0.035598 0.522389 
0.773415 0.628885 0.313335 
0.709487 0.597498 0.167546 
0.311858 0.559197 0.515725 
0.474265 0.520178 0.489558 
0.385871 0.816877 0.349141 
0.507930 0.090130 0.970372 
0.619705 0.856421 0.109290 
0.986691 0.192516 0.276645 
0.296144 0.503787 0.622317 
0.459819 0.082005 0.733272 
0.727227 0.162927 0.567782 
0.110410 0.631649 0.585142 
0.372065 0.468189 0.798543 
0.474929 0.955417 0.316953 
0.523346 0.048686 0.962467 
0.456996 0.868395 0.162363 
0.365985 0.454458 0.753172 
0.263297 0.627596 0.770842 
0.537436 0.066552 0.995420 
0.444014 0.373643 0.537967 
0.918759 0.056374 0.486994 
0.912468 0.481467 0.164941 
0.763626 0.644601 0.138416 
0.603188 0.082775 0.919485 
0.682879 0.801862 0.015610 
0.669958 0.251982 0.458643 
0.675655 0.752934 0.216362 
0.965713 0.537100 0.086023 
0.725051 0.496609 0.336710 
0.661560 0.538688 0.180193 
0.529646 0.605626 0.475510 
0.671492 0.287764 0.524325 
0.316795 0.397447 0.907970 
0.229385 0.917937 0.298987 
0.528589 0.599402 0.330944 
0.545055 0.056273 0.847048 
0.356704 0.961418 0.293790 
0.071381 0.997894 0.472006 
0.420481 0.495013 0.545080 
0.130115 0.722370 0.784203 
0.599979 0.468976 0.407872 
0.515795 0.190501 0.712836 
0.626008 0.953257 0.019625 
0.483854 0.154549 0.910191 
0.781570 0.528056 0.183477 
0.384893 0.637751 0.733667 
0.723263 0.319761 0.604532 
0.231673 0.276287 0.913173 
0.593066 0.067542 0.931679 
0.820848 0.006846 0.648660 
0.549203 0.209087 0.795484 
0.989373 0.181821 0.381566 
0.943504 0.144449 0.526581 
0.900470 0.527772 0.017523 
0.299691 0.789103 0.368140 
0.537332 0.727561 0.280699 
0.858763 0.198288 0.298225 
0.161127 0.480702 0.969737 
0.862261 0.247882 0.460083 
0.858979 0.491793 0.148317 
0.754640 0.397951 0.642383 
0.564388 0.098581 0.672295 
0.227652 0.748944 0.589497 
0.743028 0.588525 0.508697 
0.611275 0.595656 0.423177 
0.643638 0.101263 0.717214 
0.912390 0.045313 0.703119 
0.531150 0.766527 0.433501 
0.502668 0.255524 0.730624 
0.486765 0.376087 0.457528 
0.664878 0.264971 0.705800 
0.286388 0.762286 0.264046 
0.588136 0.057509 0.932128 
0.454077 0.799628 0.385703 
