500 3
0.792687 0.542836 0.444782 
0.308050 0.215038 0.330312 
0.924010 0.874471 0.823725 
0.604797 0.481349 0.549071 
0.300033 0.343376 0.352470 
0.391570 0.216895 0.405127 
0.727834 0.469471 0.487306 
0.541008 0.595908 0.669157 
0.599030 0.446922 0.535883 
0.522077 0.533737 0.247328 
0.579715 0.465709 0.581258 
0.369318 0.234073 0.267162 
0.191386 0.155160 0.203708 
0.629191 0.635712 0.615820 
0.648100 0.624132 0.567419 
0.607243 0.475115 0.440474 
0.595500 0.704453 0.560748 
0.485862 0.211490 0.717794 
0.798205 0.767708 0.826241 
0.263106 0.221298 0.281441 
0.599034 0.730817 0.575476 
0.604285 0.144210 0.434086 
0.727320 0.482422 0.692815 
0.327729 0.293769 0.272668 
0.703030 0.494233 0.486881 
0.585756 0.284469 0.427439 
0.260111 0.319268 0.203666 
0.307330 0.653065 0.278747 
0.632596 0.470115 0.687037 
0.453581 0.668426 0.607689 
0.734403 0.609358 0.648245 
0.460340 0.588865 0.447279 
0.208336 0.407483 0.266525 
0.593579 0.584867 0.506811 
0.748548 0.671498 0.537986 
0.732587 0.791627 0.718026 
0.250306 0.322608 0.424482 
0.492253 0.323791 0.617371 
0.382944 0.596886 0.506774 
0.647885 0.502135 0.417748 
0.675912 0.648027 0.648357 
0.471421 0.718931 0.677949 
0.624290 0.489829 0.483951 
0.443417 0.528799 0.374448 
0.558506 0.758630 0.633322 
0.364559 0.341509 0.493286 
0.595273 0.737632 0.463352 
0.377323 0.387012 0.263047 
0.781656 0.841136 0.811950 
0.773098 0.787772 0.842066 
0.226792 0.319178 0.441026 
0.283261 0.348818 0.249794 
0.117518 0.107969 0.218612 
0.142045 0.245801 0.283546 
0.421594 0.458077 0.173236 
0.799348 0.566243 0.582248 
0.611310 0.473701 0.515373 
0.648630 0.614121 0.723788 
0.659758 0.600194 0.584131 
0.592636 0.623013 0.705583 
0.515149 0.488168 0.414744 
0.368167 0.456238 0.554930 
0.447131 0.676082 0.407810 
0.586633 0.780878 0.800220 
0.402969 0.534416 0.255865 
0.310130 0.322634 0.415607 
0.226352 0.439011 0.270351 
0.509730 0.320221 0.433493 
0.641494 0.545935 0.808056 
0.673277 0.754076 0.583936 
0.499367 0.602915 0.472577 
0.470488 0.307398 0.347309 
0.723762 0.680824 0.725422 
0.557242 0.387265 0.410567 
0.268985 0.267771 0.275843 
0.889235 0.909835 0.942368 
0.597429 0.737798 0.581560 
0.220898 0.295469 0.199858 
0.246961 0.317143 0.398100 
0.246114 0.239200 0.148352 
0.723860 0.676929 0.917920 
0.292033 0.482072 0.500426 
0.486667 0.477726 0.414380 
0.487696 0.323113 0.443159 
0.655141 0.559338 0.541928 
0.340963 0.247275 0.406915 
0.281369 0.326277 0.414889 
0.551101 0.344497 0.378257 
0.180067 0.330924 0.287430 
0.870351 0.813825 0.769281 
0.511446 0.369606 0.440868 
0.523684 0.865428 0.552566 
0.504523 0.438704 0.537888 
0.220379 0.282744 0.060253 
0.452867 0.635110 0.268865 
0.810946 0.667856 0.628718 
0.341796 0.491036 0.598800 
0.594097 0.538069 0.316451 
0.525711 0.519568 0.664435 
0.579873 0.596109 0.244439 
0.701196 0.530323 0.599771 
0.390162 0.422982 0.604205 
0.939122 0.949028 0.930293 
0.340340 0.231913 0.381034 
0.516703 0.358366 0.338300 
0.478915 0.410600 0.684691 
0.180150 0.408272 0.292516 
0.451469 0.426306 0.591050 
0.429042 0.504257 0.551432 
0.248902 0.217631 0.263200 
0.550971 0.475902 0.432998 
0.314767 0.589902 0.544227 
0.791466 0.311582 0.478243 
0.642930 0.442459 0.409855 
0.305867 0.422459 0.312584 
0.458754 0.439577 0.399644 
0.392641 0.611332 0.430463 
0.773209 0.695587 0.629380 
0.397572 0.381735 0.385325 
0.489778 0.665795 0.796804 
0.347189 0.555106 0.548081 
0.286589 0.244294 0.262352 
0.485727 0.479907 0.588560 
0.349067 0.356481 0.597195 
0.759389 0.669285 0.653883 
0.191196 0.646861 0.503240 
0.423366 0.400003 0.242071 
0.770392 0.485747 0.626619 
0.491724 0.325651 0.526090 
0.743097 0.871898 0.683077 
0.430837 0.310219 0.433573 
0.632386 0.603208 0.639555 
0.194956 0.237020 0.253247 
0.496056 0.355925 0.263912 
0.900018 0.827727 0.814529 
0.456304 0.342505 0.429358 
0.350737 0.440522 0.330351 
0.369879 0.279801 0.353819 
0.678165 0.739918 0.638110 
0.451952 0.296020 0.389122 
0.789501 0.612290 0.621006 
0.851747 0.803798 0.844758 
0.146228 0.348554 0.231557 
0.873135 0.885469 0.859980 
0.243649 0.455877 0.531339 
0.305307 0.223222 0.260081 
0.613184 0.657182 0.325757 
0.256642 0.187013 0.208763 
0.515947 0.425520 0.401404 
0.857220 0.627712 0.799090 
0.774827 0.691489 0.711738 
0.332037 0.568417 0.524379 
0.358953 0.527640 0.626526 
0.859806 0.861314 0.734189 
0.805624 0.454129 0.568819 
0.284207 0.255259 0.222763 
0.571392 0.566216 0.690215 
0.437417 0.345272 0.722657 
0.351121 0.535062 0.353598 
0.618515 0.458680 0.505297 
0.327834 0.296026 0.295682 
0.224475 0.359695 0.474668 
0.487824 0.544113 0.476866 
0.065544 0.075885 0.092258 
0.365656 0.533443 0.431218 
0.763561 0.573621 0.567806 
0.749220 0.823858 0.889148 
0.577320 0.392590 0.474906 
0.731397 0.576727 0.473800 
0.737850 0.594722 0.827823 
0.604035 0.524861 0.715750 
0.646471 0.571483 0.535483 
0.453842 0.349218 0.509070 
0.805382 0.684727 0.847163 
0.505861 0.571474 0.509393 
0.782776 0.878711 0.815055 
0.358283 0.574092 0.461840 
0.231689 0.308484 0.231522 
0.587939 0.539158 0.391759 
0.440210 0.433625 0.413297 
0.690004 0.536948 0.520521 
0.443503 0.618805 0.426282 
0.665203 0.633635 0.636574 
0.332793 0.196316 0.306122 
0.227443 0.342019 0.343276 
0.213655 0.179904 0.212425 
0.180734 0.433076 0.464685 
0.306545 0.209139 0.319053 
0.409016 0.411651 0.538674 
0.506248 0.464305 0.633784 
0.428580 0.695550 0.388594 
0.349194 0.756864 0.502589 
