4000 3
0.152206 0.898146 0.932427 
0.296542 0.120857 0.277950 
0.824720 0.828147 0.236429 
0.110752 0.342836 0.170808 
0.781614 0.817335 0.138647 
0.333232 0.428088 0.022379 
0.078406 0.669626 0.356117 
0.409511 0.414811 0.720968 
0.663990 0.217907 0.333198 
0.933239 0.093860 0.346054 
0.302204 0.246066 0.244200 
0.234631 0.542607 0.365057 
0.512582 0.367328 0.193204 
0.749011 0.478080 0.536040 
0.919818 0.259694 0.353375 
0.058465 0.592926 0.781463 
0.080845 0.671332 0.451089 
0.436962 0.080843 0.865900 
0.157929 0.744833 0.083807 
0.491128 0.678072 0.177667 
0.837182 0.980276 0.423733 
0.081382 0.214907 0.966341 
0.446439 0.727489 0.333668 
0.639643 0.476500 0.811748 
0.175683 0.396318 0.071442 
0.529058 0.454783 0.664369 
0.310521 0.535628 0.335700 
0.761610 0.972589 0.416543 
0.627511 0.130518 0.161376 
0.711318 0.621646 0.839448 
0.888985 0.458828 0.819723 
0.312719 0.540210 0.034630 
0.279059 0.986648 0.762119 
0.612727 0.626291 0.238619 
0.424476 0.801974 0.634937 
0.495918 0.331032 0.089720 
0.160287 0.641553 0.625347 
0.495987 0.403163 0.597936 
0.912530 0.030674 0.728455 
0.073906 0.741992 0.350101 
0.913354 0.630978 0.808928 
0.733077 0.943696 0.349138 
0.767708 0.222755 0.335786 
0.529827 0.835483 0.962077 
0.768446 0.259958 0.764051 
0.403383 0.755876 0.095083 
0.493102 0.916163 0.736636 
0.118449 0.412150 0.139799 
0.716386 0.324681 0.170473 
0.444840 0.398587 0.912465 
0.794941 0.311941 0.543443 
0.603869 0.045018 0.487139 
0.953007 0.812726 0.709894 
0.288794 0.342553 0.545377 
0.250871 0.110999 0.805335 
0.014922 0.514382 0.561211 
0.110005 0.007484 0.477374 
0.846640 0.125933 0.889524 
0.986439 0.842319 0.214205 
0.156912 0.287160 0.612792 
0.069377 0.082101 0.924733 
0.612820 0.685970 0.969751 
0.099958 0.638978 0.782477 
0.809852 0.927771 0.125030 
0.355229 0.178642 0.236030 
0.160564 0.193565 0.750411 
0.721775 0.303569 0.757895 
0.199149 0.150210 0.883829 
0.088673 0.136649 0.726148 
0.302878 0.293561 0.013307 
0.915670 0.362938 0.095408 
0.840403 0.975758 0.781378 
0.810155 0.075716 0.420356 
0.592632 0.885568 0.348127 
0.717662 0.240797 0.526770 
0.953692 0.401361 0.720334 
0.704103 0.123135 0.023904 
0.461998 0.322284 0.174113 
0.345827 0.410958 0.310762 
0.071975 0.713836 0.604324 
0.085282 0.629506 0.967262 
0.180690 0.469909 0.943020 
0.962068 0.280064 0.018736 
0.382424 0.872696 0.904305 
0.730551 0.590358 0.145102 
0.257321 0.544050 0.546463 
0.977655 0.248153 0.669598 
0.001559 0.710151 0.991882 
0.175672 0.055978 0.402840 
0.486435 0.127953 0.116676 
0.090758 0.213235 0.746182 
0.058020 0.393925 0.216091 
0.001040 0.355993 0.496155 
0.019776 0.738417 0.368850 
0.924081 0.468969 0.959208 
0.069183 0.726290 0.503258 
0.615645 0.703945 0.751411 
0.285243 0.705504 0.461562 
0.277126 0.881176 0.517540 
0.679966 0.367610 0.645492 
0.796641 0.458369 0.858727 
0.542823 0.516389 0.252652 
0.758914 0.517429 0.608645 
0.255068 0.537206 0.347063 
0.623918 0.461286 0.816032 
0.583126 0.530469 0.542321 
0.086384 0.146114 0.246266 
0.837795 0.431358 0.951770 
0.299357 0.708483 0.832946 
0.816896 0.388449 0.200556 
0.462389 0.185090 0.658925 
0.321116 0.727913 0.175314 
0.573768 0.486827 0.692743 
0.182413 0.741895 0.229948 
0.529476 0.365813 0.691235 
0.345508 0.948939 0.221704 
0.887829 0.035324 0.367819 
0.134096 0.873119 0.799176 
0.085865 0.172475 0.507660 
0.918811 0.989372 0.896109 
0.119367 0.451761 0.081199 
0.778292 0.772877 0.809112 
0.953606 0.346645 0.295938 
0.646348 0.529058 0.037833 
0.876297 0.058534 0.403646 
0.567532 0.404042 0.352585 
0.789236 0.291871 0.387909 
0.157055 0.425967 0.261028 
0.956231 0.511832 0.433503 
0.463891 0.430643 0.422875 
0.359999 0.550010 0.874636 
0.441198 0.328302 0.647512 
0.250310 0.281908 0.994157 
0.546248 0.928256 0.523215 
0.584081 0.804553 0.581749 
0.987727 0.372085 0.985791 
0.340313 0.161321 0.277662 
0.728222 0.318375 0.703629 
0.989249 0.274606 0.215461 
0.422753 0.738497 0.646104 
0.845628 0.098496 0.196115 
0.720263 0.539694 0.524417 
0.367776 0.790005 0.806325 
0.361932 0.336253 0.734581 
0.885147 0.920334 0.539134 
0.466896 0.908061 0.911219 
0.452687 0.248374 0.072540 
0.730350 0.976596 0.390915 
0.433979 0.965845 0.665521 
0.649440 0.388598 0.404018 
0.295544 0.234225 0.502514 
0.491659 0.954489 0.042209 
0.016076 0.322264 0.832213 
0.822401 0.684197 0.168466 
0.556982 0.569344 0.088800 
0.096116 0.036241 0.996862 
0.007335 0.488928 0.245236 
0.079874 0.219278 0.221831 
0.470789 0.653256 0.187676 
0.136310 0.302696 0.576274 
0.540328 0.598240 0.810500 
0.042843 0.089900 0.764988 
0.085052 0.105976 0.087253 
0.917265 0.928377 0.771449 
0.085731 0.485359 0.340794 
0.174531 0.581475 0.377034 
0.171393 0.588809 0.865962 
0.416629 0.668683 0.085240 
0.638460 0.139473 0.738496 
0.826136 0.275783 0.041192 
0.402410 0.816111 0.639433 
0.212910 0.858954 0.729332 
0.977898 0.944006 0.835308 
0.065151 0.861270 0.763685 
0.836600 0.947001 0.249043 
0.177394 0.121533 0.830518 
0.554428 0.292925 0.419327 
0.420390 0.709554 0.088011 
0.505630 0.348014 0.227483 
0.244126 0.174150 0.503266 
0.285318 0.576561 0.319378 
0.924750 0.789470 0.178332 
0.654083 0.767368 0.122338 
0.489391 0.832519 0.983608 
0.253075 0.669119 0.930610 
0.502119 0.846513 0.052142 
0.332637 0.400941 0.345068 
0.751964 0.821330 0.054622 
0.839975 0.326960 0.402635 
0.067458 0.571085 0.576786 
0.570725 0.856403 0.153346 
0.890102 0.781154 0.942817 
0.068434 0.435236 0.710185 
0.190772 0.924627 0.542704 
0.174380 0.177702 0.211823 
0.104990 0.679821 0.058336 
0.157132 0.012458 0.459277 
0.502199 0.764422 0.280607 
0.556821 0.604397 0.607567 
0.959456 0.671855 0.178652 
0.536242 0.242580 0.035056 
0.689588 0.132682 0.816209 
0.632405 0.201117 0.251446 
0.342590 0.391889 0.176073 
0.885294 0.566269 0.353775 
0.097117 0.671259 0.033596 
0.155454 0.828391 0.046054 
0.614731 0.330590 0.810476 
0.895338 0.887411 0.414873 
0.502905 0.846868 0.086728 
0.681557 0.383110 0.329308 
0.716613 0.072698 0.461990 
0.532822 0.705103 0.663107 
0.784268 0.047693 0.054996 
0.960340 0.932987 0.621266 
0.314115 0.030104 0.292525 
0.347711 0.185558 0.120916 
0.393765 0.800288 0.451506 
0.204240 0.695626 0.338918 
0.619113 0.198531 0.185786 
0.705841 0.880088 0.568896 
0.035149 0.596701 0.641594 
0.497140 0.129523 0.346697 
0.160247 0.913791 0.394390 
0.215243 0.874131 0.327377 
0.836509 0.188246 0.357481 
0.129034 0.535957 0.543039 
0.249950 0.929722 0.343327 
0.701456 0.133962 0.038953 
0.040374 0.753075 0.237484 
0.226160 0.458917 0.117572 
0.795056 0.494066 0.714273 
0.436650 0.991206 0.843796 
0.783347 0.151452 0.757586 
0.177737 0.366696 0.631718 
0.505113 0.203205 0.819964 
0.862594 0.332239 0.355921 
0.405633 0.582189 0.285643 
0.748960 0.283645 0.419606 
0.787913 0.324019 0.172681 
