500 4
2388,1268,291,374
986,493,133,91
3124,1520,281,555
2813,1150,253,242
1812,548,499,148
3100,1775,289,305
3044,1666,371,443
1786,733,141,285
1075,303,252,76
436,199,46,40
3352,1518,1257,354
2477,949,644,186
947,324,293,86
2699,1282,757,253
515,140,122,37
2831,799,890,189
427,148,135,27
649,278,108,62
265,106,54,14
239,74,26,14
1528,766,223,79
315,90,21,36
549,132,40,69
2761,999,565,407
223,90,43,28
229,106,32,23
3602,1735,1463,163
186,60,37,13
1051,426,175,102
238,54,61,9
1592,559,552,73
830,189,43,97
985,400,237,38
845,216,244,25
1642,320,598,68
1627,455,374,230
1102,502,106,121
812,393,136,63
1910,730,139,241
313,68,84,18
2498,1250,276,305
281,106,74,14
1748,943,345,162
556,239,70,52
2339,1134,179,469
500,210,141,30
1361,684,128,148
3230,1290,380,264
540,186,103,47
2574,1684,353,192
2599,944,915,186
878,246,189,78
2670,1338,306,265
1019,424,174,33
458,197,125,25
2648,785,310,323
3227,1961,717,250
1727,328,517,159
3041,1526,393,202
2863,1142,377,548
2920,1423,202,303
790,299,128,62
617,173,115,163
536,212,166,25
2747,1949,912,264
613,175,55,69
121,30,14,8
453,120,29,81
3244,2170,222,557
446,122,82,59
3235,2450,456,492
2521,1048,316,345
1400,677,137,181
307,56,94,27
1639,594,147,221
1888,826,572,115
1081,593,107,154
528,98,153,21
2869,1681,292,248
2427,1044,677,132
2481,1071,235,433
952,381,161,76
1421,520,441,182
759,166,77,107
1964,766,464,150
1077,426,237,79
666,327,59,45
756,274,145,103
175,75,40,8
270,90,62,10
518,127,112,32
1766,676,491,137
424,196,61,19
2668,1630,219,420
2280,860,478,163
280,57,109,16
1026,346,198,120
2529,1525,630,137
467,126,116,24
568,96,104,38
775,174,67,93
1439,364,574,67
291,143,94,20
1667,501,243,110
1159,340,177,80
508,161,66,30
797,285,182,81
754,151,140,41
517,168,123,35
353,125,24,30
1430,523,170,158
2456,471,757,105
177,56,70,8
2147,953,363,133
139,64,13,5
3539,2831,1155,179
395,168,68,24
1853,709,119,255
1749,781,497,73
1529,578,187,156
2177,634,214,397
1141,539,123,153
2052,1109,469,181
72,48,12,4
432,124,43,49
1269,370,329,93
3109,1465,209,424
1030,435,216,17
1870,803,198,286
1531,612,155,223
483,152,107,19
1578,463,380,130
103,45,22,7
1055,629,115,109
2636,1302,407,229
519,174,89,27
1668,721,246,46
57,10,20,2
2756,632,904,328
2904,672,1077,297
1125,482,339,123
2452,1461,432,169
905,269,193,68
949,246,350,66
214,99,35,22
247,100,63,12
214,88,55,11
1581,803,163,235
785,242,114,77
3162,1778,877,287
1131,627,179,78
526,148,43,71
2656,1519,727,450
853,285,289,48
105,26,28,3
255,97,43,45
1733,760,553,139
1772,732,179,225
2945,1326,237,492
2045,648,792,283
275,96,71,16
2835,1000,354,428
1364,450,112,265
2900,1154,265,374
1898,718,259,215
1277,697,80,254
1082,371,163,144
1928,746,503,120
2081,321,564,98
877,360,194,46
2694,1280,687,223
1464,599,439,43
152,59,24,2
2743,1248,506,227
937,509,102,73
2933,1017,255,768
2416,1178,537,241
1163,299,162,153
1419,301,244,105
1775,1040,342,138
3390,2031,1444,147
2411,1304,916,115
2825,1404,301,450
134,36,13,3
1781,871,507,42
1910,986,361,155
2097,1222,467,200
1494,512,82,457
2286,932,115,405
1956,924,400,172
1892,899,99,277
2743,1208,786,122
1845,903,528,210
3194,2012,502,139
2060,1037,421,87
1392,595,82,187
1904,820,451,73
2418,1253,186,555
2732,1674,325,488
1333,375,335,102
549,160,90,23
2511,1296,353,301
809,350,137,70
1806,584,531,90
521,194,72,36
1452,670,319,219
1950,471,484,123
1034,356,85,200
667,255,174,25
1532,395,310,95
818,346,138,40
678,220,166,46
1501,480,353,51
2160,759,445,192
162,47,29,6
2436,818,189,539
17,6,1,1
2961,1750,582,126
2834,1598,300,289
1083,413,256,40
2616,1025,217,497
1523,443,67,354
2653,1565,712,141
2317,903,605,135
486,253,57,36
1949,835,452,36
2241,573,664,84
1197,340,275,95
128,58,38,3
156,27,28,8
1172,280,322,20
2740,1564,994,331
1682,835,169,290
1567,817,128,185
1051,246,277,21
2457,1516,353,251
2377,1242,181,261
2505,1540,266,144
1446,580,108,259
44,10,7,2
1816,618,194,392
2774,981,257,479
2171,860,530,172
242,143,27,15
1610,746,397,63
1840,822,190,132
2110,1178,405,131
99,35,8,23
1501,573,152,381
2703,1412,270,326
2662,1432,635,60
528,177,92,42
738,269,142,49
3126,2326,853,219
185,85,32,11
500,114,29,118
1738,567,94,308
2207,998,690,91
2856,1515,304,261
1515,230,377,76
2277,1032,191,180
1644,875,300,147
2126,554,630,106
1852,1024,286,104
334,115,64,28
2100,1102,191,250
2641,1000,659,178
811,229,96,90
573,123,151,36
1657,776,160,446
2164,938,207,275
1896,991,306,133
46,18,7,4
1176,363,281,89
1976,816,189,366
3070,1703,394,185
1746,769,257,122
697,118,171,15
718,252,124,34
1591,530,246,92
2432,952,607,196
1211,453,303,35
422,74,49,65
2430,1167,340,268
104,50,46,7
124,60,44,5
1124,322,249,78
422,187,81,24
367,72,39,44
1242,445,146,168
2746,835,313,780
379,157,60,31
1365,450,371,86
1608,504,313,51
3207,1320,349,275
2324,1040,345,315
1987,866,542,82
943,372,64,160
1389,502,262,67
595,143,124,25
2858,1466,287,206
236,120,57,12
2030,842,155,323
982,363,425,35
560,168,42,121
749,201,80,26
2018,1016,143,350
3072,1617,300,250
2184,893,233,246
1012,291,209,51
208,77,26,7
795,356,162,41
1639,465,161,119
1773,384,271,75
184,82,15,20
1705,639,323,135
2687,909,235,310
2887,1751,834,156
2633,870,337,151
548,153,138,17
236,75,18,33
676,203,118,56
1449,400,241,135
2777,1213,610,160
462,132,101,14
334,70,24,40
2137,541,562,100
3287,1602,405,356
1420,405,306,104
2175,1699,681,142
277,62,14,37
292,94,34,42
1328,457,363,27
143,54,13,10
180,45,28,20
494,70,52,28
1611,571,346,66
352,163,85,12
1271,463,344,33
1509,561,213,117
1143,481,257,23
2011,726,323,293
1029,369,212,48
1626,782,126,306
2374,1005,656,244
1473,534,198,138
1622,480,175,134
1501,651,250,106
126,31,23,3
2939,996,355,289
956,429,85,75
149,22,56,5
1810,769,406,50
457,170,74,34
1522,463,249,63
922,337,120,58
2127,701,525,46
143,30,34,5
1492,433,159,273
976,501,222,76
477,209,55,60
650,167,162,44
2303,951,647,94
2346,1366,406,168
560,189,52,108
1894,738,437,131
2510,923,806,106
3108,1054,301,544
1392,470,392,73
3235,1570,563,373
479,171,104,21
2008,897,185,355
313,113,70,12
2753,836,690,155
2197,652,626,21
1504,478,140,135
406,125,118,19
270,61,47,18
1340,667,130,104
356,118,128,8
457,187,127,14
1341,494,182,74
529,153,65,57
2450,1021,254,179
165,36,29,2
631,175,121,28
3099,1953,790,208
1275,594,157,35
191,35,36,7
1971,967,236,480
726,247,113,44
371,98,85,8
3361,2478,556,521
212,44,49,1
603,276,72,129
2219,1454,247,228
838,288,184,23
1051,446,187,117
2275,881,407,119
1780,843,208,83
1714,439,521,47
936,442,139,26
1376,485,176,45
361,99,29,13
1621,636,352,108
118,19,25,1
103,22,11,5
115,36,24,8
440,124,96,22
2223,767,730,113
1040,352,97,172
534,144,135,16
1531,387,137,262
1121,283,98,202
340,98,76,10
1410,242,96,220
2474,1147,467,240
2166,661,484,90
2306,814,322,393
2677,1989,719,118
2375,1063,370,117
70,25,10,15
675,245,36,87
201,40,37,7
890,251,107,111
1836,454,565,77
2494,1470,231,476
2510,1123,598,108
470,130,96,36
130,62,32,6
519,215,38,88
857,319,137,37
2279,825,394,202
2430,912,445,193
846,358,69,48
820,297,110,109
332,88,65,18
233,112,27,17
1947,784,227,92
1912,898,187,268
1424,681,355,52
977,711,181,81
1397,294,426,60
310,84,39,43
168,75,68,5
2724,1504,914,163
2410,697,267,175
1876,1245,344,200
971,205,350,32
115,42,26,5
739,79,176,16
1753,938,168,190
1558,944,191,275
580,199,76,33
266,58,25,34
1510,670,213,310
1466,424,333,41
1535,691,477,31
967,436,136,84
1033,149,121,217
369,145,104,15
2313,948,194,372
290,58,53,15
694,118,78,44
68,22,20,1
2435,1250,563,213
1257,558,222,45
2956,1070,611,420
2609,998,207,135
2414,1167,437,441
70,23,16,2
2898,1737,542,283
2072,1113,195,209
1412,1002,263,319
1834,721,153,321
894,298,216,48
393,105,127,8
1564,567,397,83
486,96,100,22
680,251,94,78
838,243,106,146
2587,1043,255,109
2280,1187,607,112
617,169,191,16
1411,552,452,57
416,172,66,38
1545,496,224,135
1422,570,163,208
831,465,76,163
1731,833,465,113
960,397,221,54
72,26,18,3
1464,753,175,63
2286,919,829,144
1055,305,181,57
1275,517,156,142
2029,898,178,188
2082,1154,246,283
3030,2061,1007,220
108,21,12,12
