100 3
3965,4228,6458
6170,6974,6583
6267,5947,6417
3691,4767,6545
6504,4411,5267
3764,7332,3438
3000,5228,2859
4897,6716,7210
3430,5758,7317
5438,5417,3663
6118,7048,6782
6076,7488,7665
5490,4373,3296
3397,3820,3302
6131,6233,5879
5977,4397,6389
8671,7941,6627
6147,5924,4882
5298,3562,6050
3711,5076,2932
8716,5861,6045
7913,6833,6157
2096,2701,2615
3641,5051,3646
4078,1411,1899
2949,1414,3322
6473,2886,6278
7816,6292,7508
5843,7531,4777
6309,6233,7119
7074,7641,6540
5711,6268,7753
4264,3528,4058
3375,1804,1818
7670,7473,7053
1209,3037,3340
8100,8433,8268
5127,6076,3972
4126,3185,2764
7599,2358,5651
5888,7814,5883
1014,878,1257
5199,3698,6208
2961,5662,5063
9326,9551,9721
4607,6672,4307
6415,6033,6288
5449,6243,4571
5226,4784,3413
3121,3658,6274
6433,7504,7409
4725,6508,6791
1848,1965,2155
2664,2249,2884
6503,6128,6547
7559,5432,5323
3530,3550,2435
4492,4905,3048
6295,6951,7387
2882,3571,5192
1938,1669,2404
8269,8110,8725
6179,6919,5397
4942,1626,5376
5351,5992,4526
3282,6436,4189
4240,6030,4980
7193,7937,7734
5729,7009,7302
2085,1423,1454
4023,6657,5644
5666,6910,7734
6308,5320,5491
6355,5860,5763
5836,4462,5298
3656,3202,3812
6454,6134,7084
4406,6387,4159
5947,3480,4461
2313,3933,3213
6108,5483,5401
6839,5157,8204
4593,5329,4936
1983,2145,1980
2509,3521,1481
2985,4565,3299
6315,7111,6245
1127,819,777
6307,6847,7356
7161,4431,5003
6360,7415,7696
6515,5211,7700
6028,6149,2340
2268,2712,2155
4013,3119,4774
4569,6478,6885
7908,7032,8479
5823,7793,5678
8306,2878,5534
2974,5232,5881
