500 3
0.814859 0.255911 0.943079 
0.460443 0.618834 0.841961 
0.882573 0.494376 0.571472 
0.145974 0.603265 0.088949 
0.956972 0.822072 0.495560 
0.403999 0.127499 0.749341 
0.417196 0.959405 0.498442 
0.845457 0.965420 0.247889 
0.640507 0.931452 0.906632 
0.170532 0.886483 0.655941 
0.501435 0.701342 0.911852 
0.444514 0.161785 0.530686 
0.286475 0.044358 0.025061 
0.857946 0.190332 0.628327 
0.946896 0.147304 0.450399 
0.442455 0.551303 0.577898 
0.191796 0.968499 0.537302 
0.690238 0.813956 0.502722 
0.938127 0.454464 0.434174 
0.844759 0.624996 0.320657 
0.500700 0.126431 0.021999 
0.412552 0.570945 0.183785 
0.943237 0.857420 0.228143 
0.968299 0.715367 0.418474 
0.596626 0.662262 0.565778 
0.047025 0.104717 0.117082 
0.624923 0.296513 0.085581 
0.162225 0.986752 0.899537 
0.664947 0.924878 0.354001 
0.099121 0.769638 0.978997 
0.419778 0.270338 0.105429 
0.441777 0.682889 0.676374 
0.625562 0.626127 0.533794 
0.853705 0.594425 0.249161 
0.272179 0.191051 0.911423 
0.837957 0.238075 0.016140 
0.955039 0.862998 0.312653 
0.040620 0.025223 0.299405 
0.940157 0.690170 0.224284 
0.294158 0.789291 0.993921 
0.273155 0.209069 0.264259 
0.378584 0.650847 0.947148 
0.054958 0.276409 0.573275 
0.588752 0.130113 0.167700 
0.837912 0.402292 0.358751 
0.749335 0.240250 0.596826 
0.765475 0.195289 0.459824 
0.078129 0.235909 0.485047 
0.377534 0.176066 0.175218 
0.601817 0.470224 0.964509 
0.595738 0.743379 0.173578 
0.859997 0.121963 0.824425 
0.807146 0.176921 0.100833 
0.380420 0.765673 0.230947 
0.548120 0.603585 0.633239 
0.906871 0.352920 0.873489 
0.503697 0.118395 0.068778 
0.963522 0.196524 0.304687 
0.448569 0.574057 0.480752 
0.623786 0.175875 0.950976 
0.588295 0.771613 0.694356 
0.761873 0.631610 0.816319 
0.586298 0.438756 0.993239 
0.687132 0.819176 0.758912 
0.918078 0.367297 0.362497 
0.551318 0.274168 0.715417 
0.424807 0.777865 0.833812 
0.493585 0.741387 0.030336 
0.798272 0.189956 0.604393 
0.279024 0.813742 0.780268 
0.230000 0.402037 0.551881 
0.924356 0.163911 0.183491 
0.740675 0.750209 0.622247 
0.733914 0.437340 0.441424 
0.492826 0.355419 0.808720 
0.855323 0.906737 0.082888 
0.570740 0.331543 0.860753 
0.404551 0.825128 0.602140 
0.434887 0.623400 0.792096 
0.039280 0.902424 0.605838 
0.819548 0.132424 0.007875 
0.371428 0.056780 0.171786 
0.554919 0.797455 0.921995 
0.177167 0.531368 0.359335 
0.618590 0.024194 0.714754 
0.427310 0.879517 0.621491 
0.510198 0.450257 0.953034 
0.370952 0.854808 0.778162 
0.973092 0.289695 0.401562 
0.765188 0.328975 0.303986 
0.371025 0.148523 0.436410 
0.378901 0.519951 0.493190 
0.550687 0.074870 0.290645 
0.472682 0.252037 0.822013 
0.832017 0.870627 0.846207 
0.546771 0.297937 0.725724 
0.168262 0.808136 0.175981 
0.121296 0.179088 0.030789 
0.899458 0.152179 0.320484 
0.301020 0.917367 0.649459 
0.605006 0.288392 0.797982 
0.041416 0.667293 0.317933 
0.534606 0.217980 0.392804 
0.825251 0.690661 0.644841 
0.647264 0.522678 0.515468 
0.493471 0.069449 0.813405 
0.219195 0.237711 0.621541 
0.395176 0.359006 0.800629 
0.425966 0.258464 0.952808 
0.746450 0.559484 0.870175 
0.395910 0.164490 0.158567 
