1000 6
3224,7718,46,44,42,45
1004,7717,41,38,39,40
2253,8835,39,35,37,35
2939,7944,22,30,32,28
2535,7863,48,48,42,48
838,7697,32,32,32,33
1230,7666,46,45,44,45
2262,8844,40,42,37,40
2805,7514,42,42,42,42
1742,7842,39,34,35,39
3222,7632,36,34,39,36
2457,7369,45,40,42,45
1362,7943,46,45,48,46
2457,8083,50,50,50,50
1392,7557,44,43,45,44
2618,9174,43,39,40,42
2620,7818,38,33,35,38
2271,7587,27,24,23,26
2273,7577,48,40,42,48
2272,7587,40,37,40,40
2769,8874,38,33,38,38
2453,7279,32,31,26,32
2619,7815,30,30,28,30
3225,7630,42,38,45,41
2470,7842,50,30,40,50
2613,9179,50,50,50,50
2061,7293,43,40,43,43
2457,7370,42,42,42,42
2459,7272,34,33,34,34
2619,9175,39,38,39,39
2459,7271,40,39,41,39
1299,7608,44,42,44,44
2052,7375,32,32,38,32
2936,7954,39,39,41,39
1744,7846,42,39,43,42
2938,7946,41,37,38,37
2274,7589,33,29,33,33
2938,7952,40,42,48,40
3221,7632,39,32,39,38
2457,7364,50,35,50,30
1332,7577,36,33,41,36
1583,7804,48,47,49,48
2852,7727,47,48,29,47
1527,7395,44,41,44,43
2715,7805,47,47,49,47
2715,7800,50,50,50,50
1911,7288,31,29,28,31
2693,7579,43,33,29,35
2933,7954,44,44,46,44
2864,7719,43,41,42,42
2842,7729,43,46,39,43
2859,7723,40,40,40,40
2846,7705,49,48,23,49
1165,7633,37,36,34,36
2756,7660,50,50,50,50
1023,7749,20,26,25,28
2261,8843,45,33,40,33
1296,7760,50,40,40,50
1291,7763,38,35,38,38
1297,7759,44,44,46,44
1303,7754,22,23,25,24
1302,7755,42,36,38,38
1292,7758,34,36,38,34
2256,8840,25,20,30,25
1552,7376,43,39,42,41
1566,7371,50,50,50,50
1561,7373,40,33,34,40
1519,7394,10,28,30,25
1554,7379,36,39,38,40
1539,7381,41,37,38,39
2256,8835,47,43,45,47
1559,7373,43,39,43,43
1024,7750,36,32,33,33
1291,7766,44,46,50,44
2255,8831,30,30,33,30
1550,7377,40,35,37,37
1025,7749,44,35,40,41
1296,7764,28,36,37,39
1554,7381,50,30,30,50
1551,7376,25,31,34,28
1288,7764,40,40,40,45
1558,7374,50,50,50,50
1261,8019,35,32,38,35
3227,7717,39,32,40,39
2500,8814,50,35,45,50
1273,8023,39,37,37,39
3223,7718,45,44,46,46
1600,7349,40,20,50,40
3224,7719,50,50,50,50
3228,7717,50,50,50,50
3222,7719,45,39,44,45
3223,7719,38,31,40,39
