4000 8
5219,4074,6186,5583,8728,4388,7431,393
8115,6486,1748,5776,4420,9839,5334,2608
6631,3100,5084,3619,3266,5984,4785,8431
4704,6348,3319,8315,3049,9329,2399,4223
3064,7894,5856,9299,1270,5281,5841,7622
5410,7165,100,5140,9664,7252,2360,4918
4818,8475,6234,2914,4330,2388,2890,8113
2103,4442,7580,2717,3221,7725,8267,8516
3940,9841,8134,3856,2632,5062,7346,2171
706,6248,9397,2214,1134,9262,7637,2687
3416,5116,8855,980,5344,7340,7286,4801
5103,8035,6213,8460,5725,2115,7769,1073
4865,1437,8142,4413,3192,41,7216,5876
3913,1085,8729,4985,1309,8649,3752,5233
8161,1745,5395,6159,5858,5684,3080,4201
5412,1922,9283,3273,1158,7728,7068,912
2304,9633,6121,836,6684,4609,9613,5977
4347,8588,6753,4283,5151,3958,5474,5372
5150,4944,610,9651,1409,5475,8974,7861
3422,467,7716,9478,5120,2156,9715,7551
6030,262,4138,8941,4693,4342,4753,7913
7027,6511,8341,2923,7897,41,6528,8629
4569,1498,6008,6657,3673,7575,1310,8420
5853,3084,6449,5403,3101,8103,3856,1789
5403,7356,5732,3854,8262,371,9454,381
9358,3108,7850,1313,664,9100,658,9810
9282,736,5071,9480,5705,1684,5745,5874
5329,9831,5051,1813,4007,5513,4149,4006
9454,4452,8739,2491,1705,8804,5457,2916
4992,4463,7521,1727,6803,3907,9076,4236
3000,3918,6958,2569,9529,5197,6037,203
9333,2969,9676,2505,5816,6804,700,5876
4017,9104,7513,1267,6932,2948,5281,9058
1713,1922,9106,8493,3119,8548,3186,6641
3197,8808,427,8842,3609,2039,6287,4122
3557,3773,4826,9361,5731,1587,7679,1195
5635,3847,8950,599,5691,1318,4636,5010
4451,6807,5462,6645,5082,6391,4009,5241
8166,804,6788,602,4017,4960,9990,4565
1786,8454,1225,6752,8565,2677,3974,7840
3417,3308,695,6851,1940,2596,6690,9232
4537,5075,8684,3895,4592,3538,3381,4988
7259,5201,5996,5069,5234,3014,1651,7499
8284,148,5683,2507,7296,3272,9291,4543
8154,5763,2961,5830,3209,9457,7997,3005
730,1857,9461,591,5022,8208,6979,5694
5723,19,3550,2334,3871,3649,6405,7969
6330,5218,1287,6666,1294,8781,8326,1536
9857,4720,5545,2028,7648,5579,1766,6356
2956,6502,8592,5865,2731,7457,4038,995
4004,9030,1083,4174,8803,7098,6383,582
6532,2152,7421,8713,1628,8931,5842,3265
8731,6629,7371,1163,1715,7345,7317,521
8016,4883,2585,2342,5119,6860,6941,3923
7573,495,7523,8067,3642,1304,3014,5691
8108,1048,5338,4159,5118,8630,856,5143
1780,6605,1452,4611,5050,5518,7015,5179
8196,302,5931,6530,1,4523,3097,9255
7178,5041,2026,2625,6039,2201,3953,6841
6548,1433,1556,6118,8035,3072,1883,2458
8524,5865,3188,5936,8164,5668,2487,3087
3900,7179,7125,4092,2390,9975,1847,5920
5472,1621,947,6268,6839,4904,3979,7613
4300,3580,8485,3989,9440,3486,1812,6891
6641,3693,1916,7726,5556,1586,4226,5702
8828,7678,3790,2698,5998,1692,7567,2991
1127,3163,1681,8245,6545,3587,5059,5614
5158,3472,4294,8791,1369,8183,4893,5404
2174,6567,9341,194,5453,6797,4592,7075
4598,7260,8354,3186,4488,4831,7808,2556
868,4805,4334,4524,4937,9961,46,7980
2033,8684,3353,8879,2028,7586,6720,2985
2441,6261,2939,3937,8442,2409,2697,9510
5378,8414,4906,1385,7966,9048,4736,30
3541,7538,4644,8431,4580,6633,715,2480
4476,1489,4652,8166,4517,3417,8003,7301
6198,9018,5363,2473,3098,5901,878,7019
4844,908,3029,6020,6231,5354,2705,9679
7878,4392,764,8905,4020,6103,7708,4461
4841,3375,8981,3813,3223,7978,7925,3547
5589,7456,9089,4254,8416,600,7032,1539
3375,106,5677,6724,8665,2204,6009,8058
2638,7310,8730,6936,3654,5142,9421,2343
4449,5934,325,5564,4926,6236,539,8025
4802,9277,3572,1964,3980,3650,5474,5393
500,7678,6254,4349,1502,3983,8930,3914
6302,4216,6283,5507,7008,6292,2070,7933
4772,6140,1663,7775,1760,6113,9169,3776
8261,7952,3070,1254,5040,3817,4963,3518
3467,5696,5111,8706,4817,945,4883,9724
3189,1711,7654,1813,3416,6406,7401,6065
806,3961,9259,2815,604,8871,6829,6277
2421,7141,4935,1511,7703,7810,1329,7648
3361,6056,3842,5560,2566,8222,2414,8203
1088,8799,7959,3444,610,8274,5226,5612
3207,9912,5415,4479,5332,2044,7686,4064
4060,7508,6855,3442,3123,1609,7837,2910
3358,7775,3833,2475,8720,8297,4277,3608
3042,5962,3287,2408,7306,2494,7661,7866
6710,2309,6837,5418,4842,5674,254,5046
5812,6710,5046,1784,4225,7137,6514,7358
4604,4196,6021,8818,6616,7550,2602,4091
6002,4497,602,7763,3188,7151,316,6926
6103,7035,9632,78,4450,6861,3225,4027
9195,4643,2682,3990,7909,1201,4567,3714
9550,226,7029,9251,6030,885,7858,1495
5131,7809,1626,3301,6819,1733,7409,9389
797,6907,563,7943,5917,2694,4201,6276
543,3608,6542,9564,458,2040,8180,6612
5852,265,8134,2487,8547,7935,1469,9273
206,4924,767,6633,5393,6503,7824,8149
9180,6441,2095,3073,4030,4412,3409,3649
4606,6116,5673,3037,5371,7253,2539,3374
2806,6157,8989,1828,5763,9710,3195,7610
5571,1727,6510,2388,5016,5272,7670,4144
3254,7034,6458,5052,3662,9353,8301,748
