1000 7
1743,7838,50,50,50,50,50
3259,7495,43,42,44,43,29
1076,7665,43,42,43,43,19
2115,7909,27,29,30,28,20
1004,7717,41,38,39,40,37
1242,7668,32,30,29,32,32
998,7706,45,44,42,45,42
3200,7731,27,23,27,27,27
2535,7863,48,48,42,48,17
1230,7666,46,45,44,45,21
2262,8844,40,42,37,40,28
1007,7706,48,38,41,40,42
1481,7413,23,20,20,23,20
2805,7514,42,42,42,42,42
1000,7706,50,50,40,50,32
2457,7369,45,40,42,45,42
1778,7311,46,43,46,45,40
3224,7633,50,40,50,50,50
1362,7943,46,45,48,46,44
2457,8083,50,50,50,50,50
3210,7653,44,36,42,44,42
1362,7942,46,46,47,46,44
2272,7587,40,37,40,40,37
2453,7279,32,31,26,32,28
1544,7501,37,37,37,37,13
2272,7588,43,43,46,43,41
2619,7815,30,30,28,30,30
1329,7584,50,20,30,50,40
3225,7630,42,38,45,41,41
2269,7586,48,44,46,48,44
2617,9175,42,32,34,42,28
2613,9179,50,50,50,50,50
2449,8669,40,40,44,40,35
2061,7293,43,40,43,43,43
2457,7370,42,42,42,42,42
2619,9175,39,38,39,39,41
2459,7271,40,39,41,39,39
1299,7608,44,42,44,44,44
2052,7375,32,32,38,32,32
2621,7817,47,42,45,47,38
2830,7496,50,40,50,50,50
2628,7820,40,39,40,41,41
2458,7272,28,22,32,28,20
1744,7846,42,39,43,42,40
2938,7946,41,37,38,37,40
2263,7561,30,15,20,20,30
2459,7367,44,43,46,44,45
2274,7589,33,29,33,33,37
2938,7952,40,42,48,40,38
3221,7632,39,32,39,38,31
2456,7364,46,43,47,46,42
2645,7463,46,45,47,46,28
2715,7800,50,50,50,50,50
949,7632,35,32,22,35,23
1911,7288,31,29,28,31,27
1554,7376,43,41,41,43,36
2864,7718,39,40,12,39,32
2864,7719,43,41,42,42,35
1295,7759,35,33,34,36,21
2842,7729,43,46,39,43,28
2859,7723,40,40,40,40,40
2846,7705,49,48,23,49,31
2719,7802,43,44,45,43,31
1901,7284,38,37,31,38,18
1165,7633,37,36,34,36,23
2756,7660,50,50,50,50,50
2692,7580,43,41,45,43,32
1023,7749,20,26,25,28,20
2261,8843,45,33,40,33,40
1296,7760,50,40,40,50,40
1291,7763,38,35,38,38,32
1297,7759,44,44,46,44,26
2264,8843,38,34,33,37,28
1292,7758,34,36,38,34,28
1555,7375,43,42,43,43,39
1552,7376,43,39,42,41,36
1566,7371,50,50,50,50,45
1519,7394,10,28,30,25,10
1554,7379,36,39,38,40,23
1539,7381,41,37,38,39,39
2256,8835,47,43,45,47,43
1559,7373,43,39,43,43,25
1559,7374,32,30,30,32,37
2263,8843,36,34,33,32,37
1291,7766,44,46,50,44,39
2255,8831,30,30,33,30,30
1550,7377,40,35,37,37,35
1025,7749,44,35,40,41,35
1554,7381,50,30,30,50,30
1548,7380,30,30,40,30,40
1551,7376,25,31,34,28,29
1296,7759,35,32,34,35,35
1553,7376,34,31,38,34,31
1605,7346,43,37,40,43,40
3227,7717,39,32,40,39,37
2500,8814,50,35,45,50,50
3223,7718,45,44,46,46,42
1123,7638,50,50,50,50,50
1600,7349,40,20,50,40,50
3210,7715,50,50,50,50,40
3224,7719,50,50,50,50,50
3228,7717,50,50,50,50,50
3231,7715,47,46,47,47,47
1307,8020,33,32,32,32,36
1302,8018,43,43,47,43,41
1305,8025,32,29,38,32,25
1305,8021,40,41,42,39,38
1855,7391,46,47,49,46,46
1301,8021,40,26,31,31,25
3164,7694,30,30,30,35,30
1059,7604,40,40,50,40,30
1303,8018,32,33,38,32,32
1714,7327,30,30,30,30,40
1244,7593,33,31,34,33,20
1877,7339,42,39,41,42,41
1059,7603,48,48,50,48,40
958,7652,39,37,39,37,32
1714,7326,50,50,50,50,50
2749,7660,50,50,50,50,50
2745,7654,37,33,33,37,43
3072,7677,37,27,33,37,34
2947,7507,50,50,50,50,50
957,7651,30,32,38,30,30
1907,7284,37,34,36,37,29
1308,8018,38,38,42,38,40
1241,7574,39,34,36,39,40
2986,7788,42,32,46,42,42
1169,7664,48,48,50,47,45
3072,7676,43,39,44,39,41
1306,8027,35,36,38,36,36
1536,7385,32,32,44,32,32
1308,8027,40,37,38,41,25
958,7651,34,30,34,34,24
3069,7673,20,20,30,20,20
2933,7956,35,20,10,35,40
1305,8024,36,28,30,35,28
1648,8180,30,30,40,30,30
2934,7955,41,35,39,40,40
1273,8000,47,45,47,47,40
2875,7719,33,26,22,22,27
1715,7327,43,27,30,43,27
2755,7661,20,20,25,20,20
1192,7626,50,49,50,49,50
1109,7965,40,38,45,40,35
1289,7763,41,41,43,41,39
2454,8129,50,40,50,50,50
1876,7336,40,38,42,40,37
2969,7943,38,35,40,38,31
2243,8789,49,40,50,49,40
1976,7448,35,33,37,40,30
3269,7487,44,38,47,44,47
808,7755,38,36,39,38,35
1298,7757,40,40,40,40,41
996,7628,39,34,39,39,32
1302,7754,31,26,29,31,27
1296,7758,40,35,36,40,22
998,7630,41,46,47,41,43
1977,7447,28,24,27,28,21
2947,7923,45,45,50,45,45
2934,7923,50,50,50,50,50
1167,7814,28,24,28,28,24
1282,7765,48,50,46,48,50
