500 8
2120,9529,6782,6983,6313,3306,4806,6405
3000,3974,7988,144,2822,3994,5365,435
4878,5905,7163,5618,6301,2855,2183,3589
2438,4228,7915,1139,8421,8704,2953,541
8233,9735,7524,4547,3042,2331,953,6042
6305,8941,6187,9128,2936,1552,9563,7814
7458,6727,3433,3759,9582,5616,7349,2020
9844,5265,3160,8265,3969,6113,8807,2203
5849,6331,6751,8892,8662,7704,4935,4967
6646,1122,4095,9582,2675,3659,7397,133
386,830,3893,9969,6447,1243,1989,6292
6508,5150,4557,478,1264,3364,2682,7113
9696,9433,6006,8358,7137,941,3326,3784
2063,7422,3366,4739,1081,764,4873,1468
1595,8766,1437,8042,9,3427,4334,6518
8577,8892,6996,9841,2257,9678,6955,1953
9112,2961,311,6249,3902,3637,33,5966
1059,3400,705,2141,4165,5578,3610,5760
4345,5047,3803,4355,8474,8137,873,7051
7030,7870,6893,9287,7549,3849,1241,6661
6810,1552,2911,713,5190,2945,6680,6250
6345,7386,8392,511,2964,2002,6271,7310
7049,74,1666,5524,8212,2539,2576,5243
410,9470,4531,7959,3319,5772,4621,130
7325,7532,843,2515,477,7523,8766,6823
4909,7158,7334,7874,9161,3605,5185,6211
3680,6851,1735,1893,9391,4312,7136,9801
3782,1667,7761,7101,7439,2382,7231,4764
9914,8075,7280,392,5599,6046,7215,509
3205,4549,8383,2367,8155,3568,8578,1835
420,314,3728,9811,4627,865,9613,8409
2533,7374,5511,9973,9757,2743,4737,9671
818,2018,64,6418,8065,7279,6927,1271
1828,5310,3638,9983,8879,2217,1819,9300
2531,5548,9111,7159,6413,8724,5568,8946
6099,1080,8920,5856,3823,3657,5528,4642
5676,5592,1060,3741,2871,7987,5012,4699
3298,8651,4683,2178,868,6502,1478,3400
2050,589,559,8464,9314,6128,7411,5413
7208,6331,1270,1032,9989,6798,5674,5665
2390,6734,9406,5261,4721,4419,9961,8020
3071,4645,198,3939,1147,1676,7340,3198
2266,7899,1663,1581,4028,9074,6995,1236
5405,8265,2268,5394,5063,7942,1060,7454
4677,467,2716,9399,4887,2678,7419,7958
7323,7617,1897,8471,9294,9238,1670,1561
7137,3333,3142,1165,2407,138,2402,7813
8403,4671,3208,3467,2614,4268,921,7291
4735,3637,6690,9623,6315,4110,7581,3638
1728,9478,2110,1022,8717,3780,2584,5854
7113,5726,7020,9521,5865,9423,7334,4268
4094,542,7735,6709,4811,8656,4000,9547
2293,691,9170,8609,4802,6751,2248,6530
6230,4358,7552,4947,8139,136,802,5252
5863,7823,4774,1728,7246,2108,5997,1341
2651,3732,8050,7462,2389,2051,7009,4683
2743,6180,3292,7545,2931,5541,4075,9161
9899,1627,4109,8039,1764,4911,3292,7628
2734,8066,9357,9981,174,5354,1322,2826
9087,9373,288,1476,1424,7298,6159,4167
3478,9452,1712,6409,4993,5787,5571,4893
7415,9680,2932,9180,4592,6224,6809,7326
4290,6166,7307,4465,1521,8630,7291,608
8003,7580,2084,9427,4878,8244,3595,8356
7696,5308,4766,2689,1096,338,7582,8512
