4000 8
55,7096,4934,4741,9261,9353,4071,1911
6034,1988,8758,8137,2283,5015,8370,4397
5406,6514,3145,9720,6941,8113,7285,5248
2305,8618,747,6019,3004,7075,4590,3059
4172,9525,7800,3433,8878,1872,5345,4912
3860,4103,3050,6144,9119,1420,542,4526
7934,3687,4246,4876,1801,1531,124,4106
150,872,126,3154,7948,4716,6213,2120
4242,4014,5553,3120,5887,899,8033,9747
5002,1083,5892,4122,2504,6434,8648,439
121,2895,5315,1922,4427,5439,6029,4577
6311,6155,7731,4260,872,3945,6380,5114
7959,1934,8234,3847,2833,6267,3594,7836
7351,9486,1958,9855,5921,607,294,6042
3503,5609,7965,7930,1049,3995,2507,7361
150,239,1621,1022,4184,8001,6136,2144
9935,4371,5991,2769,639,9586,605,7990
9073,2564,7846,4994,3171,8141,1037,6675
3750,9003,4605,4800,2998,7113,2161,3148
7353,3782,4171,1538,1784,307,3682,1720
4679,9674,4489,5318,9261,5094,3309,8335
7658,1155,3330,830,9297,4367,7505,3048
3370,2111,7848,6369,9225,9,9517,6578
3792,3688,8116,5577,3996,1799,7297,8675
1474,1786,3994,736,6881,7303,9071,4539
8459,2401,5370,7757,6769,2876,805,140
4987,8653,6509,4212,8663,6027,791,2456
9716,8907,8033,3712,707,5331,2388,2181
7118,6383,2917,3999,3687,1988,8538,2147
4390,3909,9904,1159,6785,709,1299,1772
9363,7809,5985,8027,3836,6776,484,3553
5684,8517,7265,6391,3849,9654,8573,967
6037,1490,4966,9725,3479,3505,1872,7869
7414,1776,9029,4199,2486,329,5971,1849
8139,1957,9877,1975,8734,361,5529,4418
8879,2794,810,2728,2449,9383,3695,8487
873,8662,8212,4353,2167,84,2223,9581
1861,1252,3780,4347,1582,9752,6196,9721
1710,6073,1697,444,6434,7226,4863,5314
21,5673,8042,2471,5056,1737,958,5930
399,9171,283,2567,9255,2506,2148,1116
3759,5929,5463,5342,5682,1660,5063,7392
7734,6761,7836,4169,3988,2700,9483,4009
8373,7525,6480,3430,9263,7439,9360,9663
6610,9644,2230,5866,2151,4379,6983,5910
308,2447,1252,5991,4108,6316,3383,1842
3077,1220,6012,7066,3920,5496,1075,2294
3021,7556,5724,2285,4996,5085,1949,1606
4729,4180,7473,6880,8560,4456,2791,8869
6903,4044,4860,1011,360,8243,2854,3438
9464,8866,504,3385,4362,1580,5679,7384
9136,1403,9670,4132,6489,1620,5739,1218
5800,3212,8099,4360,7669,890,3229,4572
4934,8089,5584,5295,6333,8438,8733,5798
7305,9238,9183,1668,818,4862,9052,9955
6266,8723,4088,2755,343,9827,3974,6144
3040,2073,505,709,2964,3734,5282,7898
1824,866,3194,8158,9305,1927,3956,6611
1166,3139,8279,1984,8002,7332,1939,4268
6056,6028,7024,6399,5855,999,2544,8896
3072,3049,9605,6037,6783,4887,3935,8608
5754,7130,6766,5060,9057,723,1671,223
3863,9951,2208,1865,7284,4148,6134,3340
176,3158,9740,6032,4158,2284,4928,7230
5333,4533,3268,2117,9421,7204,725,5176
4334,7492,236,3391,8216,1908,3615,2079
1860,5824,3944,9144,9972,78,2484,148
3237,2224,6180,7395,4509,1108,4626,9842
5642,7894,1960,5064,5098,2686,240,9433
178,477,2824,8394,2385,6440,473,4245
2264,4418,3390,2236,4497,5874,2385,7735
8099,8566,5130,2609,9675,9757,2451,5317
7652,4411,381,2751,7097,622,2184,7276
1099,5009,5671,3485,1450,6145,7731,3714
564,1121,5951,5061,6996,8337,2796,5096
6903,7927,7705,6578,7684,157,1896,5337
4568,2278,8089,1666,2900,273,8943,3999
5283,4615,7484,6733,760,5215,447,1324
6337,6399,6386,3333,4736,9182,8429,1639
7109,6134,8218,4794,6291,115,132,860
2393,8221,2527,5293,8494,1471,9293,3778
6086,6778,511,6846,1994,959,8171,8331
7358,4557,1665,2095,3740,94,3735,849
6229,1953,5644,2521,2068,5776,3381,4462
3997,5909,9756,2492,7380,9050,6270,3466
5828,6782,313,7823,7741,8485,6155,5100
3043,7820,7195,6783,7915,930,7633,4144
2884,3277,6665,4953,9054,47,9416,3051
5957,9172,5544,3338,8222,1815,6804,4051
8597,7118,1875,6339,5604,8030,1439,8647
5850,8635,5431,3766,9566,3064,7910,2451
6342,4576,7405,5396,4624,6821,8448,582
5994,3993,3920,4216,5808,725,8268,4406
7844,143,745,3448,8174,2185,2096,4025
821,7527,7791,387,592,5702,2839,6934
278,244,2331,4903,7066,779,5485,3060
4772,9406,7277,581,131,5545,4987,7975
5689,5732,1424,3863,7918,3520,7888,8739
1048,5679,9126,1640,1381,1965,8575,1660
2210,907,6564,9276,1687,2050,2336,6460
1456,9613,7041,1588,5159,2028,9563,848
7761,987,4712,5679,4508,2600,4418,5556
8280,3545,7197,9662,5511,5773,1323,7721
6680,7887,6998,8367,9938,9334,4828,1394
8948,1869,2982,4108,3898,2546,4956,1659
3534,9669,7339,8042,2270,1757,3599,550
5303,797,213,814,6570,1536,8536,3251
9423,5534,1619,9361,4869,6447,756,3818
8317,3739,7926,2215,6286,2883,3874,9820
2552,1214,7862,4822,2972,1462,5373,8275
2259,5586,9090,8830,7122,7627,2081,6546
3161,3701,5908,8031,149,6665,1850,8466
404,9776,681,6690,2659,4556,6511,5212
5770,4374,34,8742,5836,5408,7018,8096
994,6108,6926,8117,3735,9008,4664,6897
2710,572,4929,2859,7238,6779,1325,7643
6555,2007,4334,9215,6563,845,4427,2334
5219,4462,1077,1056,9870,8095,9152,865
4204,6079,8982,7939,5087,3647,4837,7797
4220,9766,657,1458,6546,1982,9101,3101
3989,3435,2317,553,4281,6744,2887,9500
1206,3964,557,1077,2060,9709,1942,6264
5788,925,4204,876,4572,9041,8674,8792
8808,9331,250,5354,1314,9352,8456,5303
2788,773,5857,7069,7517,8745,6570,8724
2709,7127,9801,4770,6837,1744,1034,2626
2669,5238,3503,7241,4280,2177,6034,3088
1509,6285,8442,2823,5637,6898,8127,8426
7671,3984,5495,5189,2729,2065,3913,5439
9193,3715,209,6030,5459,1244,8657,8129
6482,2160,5371,762,4337,1405,3850,5846
7691,2293,8670,3329,9192,6797,1755,6863
781,7250,2053,3511,9316,5967,8951,8509
9682,9160,4540,5142,405,3198,3271,6887
5358,8642,7650,9696,48,1501,5543,7739
3794,4213,1068,2986,1010,2823,9850,1792
74,1903,5303,9390,7870,4255,7900,7553
3415,2441,2696,3820,5639,5967,708,997
4610,8359,694,4659,9860,6237,2398,3654
450,3467,6641,1461,6291,6492,3253,6365
8395,8557,5756,6266,2812,3657,3820,6228
6098,6516,49,1738,2483,758,2736,7094
9117,3430,1753,8977,9667,4152,2632,118
7619,9274,1579,3910,5766,4832,276,4162
3390,6032,428,6203,9689,4248,2431,5788
764,2481,7526,3248,3239,262,343,2357
3692,2096,1334,3360,6249,3967,3478,3868
3241,5057,7779,9008,9890,8055,3170,3280
4087,3599,9484,3777,7847,1915,9565,8612
4397,7092,1861,7637,7354,2204,9994,1047
4301,1329,4407,551,5296,7885,4419,8538
2942,2199,7546,2833,254,717,6114,4342
4316,5598,8119,2163,7514,7685,776,1911
4777,2638,9548,2131,4843,9542,3179,9145
872,7586,9696,6168,5471,4116,4707,8414
6315,2253,1247,6569,2970,7361,911,7286
2960,9031,9450,474,6717,227,2385,1494
2866,1934,3626,7709,1477,6805,6854,2349
4391,6551,8518,9863,667,3225,8277,6982
5479,9525,3551,8450,6887,4463,5736,9847
3495,5187,321,212,5415,2707,1707,8281
4641,5333,5991,6119,2139,2846,8468,6531
9397,6986,6395,64,212,4672,7046,5691
4198,598,4141,1085,5062,9878,932,8557
5066,1254,8770,481,3961,477,8763,8603
5811,4754,4722,7950,7600,3190,4482,6998
177,877,7062,389,5550,4109,6081,9748
4708,222,834,9770,100,1767,8328,5166
3021,7098,5648,6983,7576,4411,5586,3387
9166,308,1338,6767,3499,5820,3765,3676
6697,828,4066,2248,4937,147,1996,9645
370,2831,9416,471,4598,7744,5638,7620
4843,1286,4603,2419,5698,189,5806,4864
498,7144,1632,3997,2965,5397,7674,9663
6225,1740,1911,1163,1888,3908,809,2258
6739,225,2729,1338,7970,8367,8958,2813
9654,3561,5232,5352,3751,1039,217,4249
8184,1849,8246,1149,7247,5920,813,3473
7661,2724,4637,9549,6633,5446,1807,3372
5672,4537,4710,3642,2905,3669,6456,2559
7230,1689,7912,981,2729,8130,5230,913
9979,3477,2063,7227,9397,2876,700,7058
5601,5337,6608,2234,784,8416,5607,6456
2953,318,99,5858,3987,6556,8418,1217
8246,6330,2199,975,4460,7430,1889,4440
907,3952,1668,305,6829,2369,7364,2431
7707,3972,4665,8491,2388,273,4948,5341
591,5048,1200,4578,1605,9619,5795,9851
5950,7995,826,411,5425,2715,4852,6333
6668,6520,6638,3497,8889,4002,5928,6597
7975,594,5088,363,867,37,5705,1458
5085,6906,6036,6691,6525,1832,6542,2476
9828,7369,2887,5253,84,7739,1587,6753
4260,8225,250,3150,2228,6179,9747,203
6774,4836,566,7642,4873,6272,9100,9959
3178,5137,6650,9704,6970,3193,2180,6798
562,5067,2052,647,2807,3639,7400,7068
1865,7651,218,4093,3831,9966,4296,605
4803,4863,8247,9676,1135,7348,9636,4313
