4000 6
4676,4890,3770,3788,6422,3712
3898,4661,5056,3076,3859,3169
6121,8015,4918,8278,5477,5123
3603,8091,5889,2908,7949,4818
3795,2658,1687,5465,3613,5323
5659,5408,4562,3364,5541,4496
5366,3540,3495,3944,3089,3586
6491,7096,6410,6460,6530,7690
7207,5888,6342,5313,6890,5229
4441,3543,4278,3987,5031,3913
6798,5608,6353,5343,6824,6375
5709,6409,4598,6898,4943,7371
5252,3816,6435,5397,5598,6515
4482,7373,6898,4051,7040,8477
4081,2239,5558,4268,4079,3883
7632,4773,6165,8186,5475,6207
5538,4337,6642,7005,5621,2999
4415,8334,6001,4637,5931,7077
5246,6668,4096,5729,5530,6704
4920,3408,5130,4920,3884,4982
4993,6708,5065,5951,6324,7119
6589,7528,6550,8766,6858,7482
7207,7507,6940,8002,7317,7489
2333,3722,3316,4526,4809,2816
6511,6935,4604,5609,6160,4863
5415,4779,4903,4639,4500,6233
5013,6500,4285,7497,6234,6385
5408,5101,4082,7613,3886,3709
3092,4251,1645,3218,3405,2988
2310,4802,5991,4601,2385,6019
2422,4107,5490,3502,2739,4759
8274,4716,6481,4609,4398,4631
3363,2805,1847,2816,2099,2699
2268,3596,3883,3577,4259,3374
4329,3295,8786,2175,5020,5657
5841,5212,6997,6271,5202,5935
3355,5410,5279,5239,5946,5432
5782,7141,5866,5594,7586,6044
6853,6316,4215,5919,5977,5191
2777,3493,4433,3283,3537,4845
6109,6768,5958,6832,5610,7048
7643,7649,7779,7189,6350,8357
4344,7380,5120,4863,6883,4553
5245,5772,4295,7020,4458,6133
3482,4330,3979,4835,3707,5970
4530,5938,5473,2887,7512,6201
4404,3130,5832,3328,5638,4026
5004,4841,2800,5165,5526,5143
5476,6889,5079,7258,4923,6957
7014,5162,6894,4143,8030,5375
3473,4859,3258,3507,4412,2299
1478,3960,3684,2568,3872,2811
4184,6569,3272,5153,6452,4241
4933,7172,4349,6806,5204,7925
3963,3459,2663,4215,3798,3072
2431,3459,6137,4487,3469,6234
7847,6116,6908,6999,7140,7246
4559,5350,6915,4817,5993,3997
6698,5831,5735,5971,4182,4979
4905,4668,4796,5905,4387,7198
7071,7131,6552,4558,7199,4806
8907,5256,7912,8366,7002,6332
5720,4758,6723,5370,6484,4901
5587,4507,5934,6138,5288,6770
5301,2862,5323,3083,5625,2047
5510,4960,3580,3413,6805,2327
3693,1732,2975,4413,2136,2836
4444,5319,4513,5366,3447,5699
5091,4559,5404,5058,3391,5396
4509,3086,4233,5232,4559,3959
4790,3994,4247,1985,4508,4405
2698,2003,2694,1240,2972,1902
5257,5633,6056,4886,7201,4796
3122,3336,8185,4311,7000,5008
3431,5417,3032,4219,5611,4203
5224,7013,2778,5622,5564,4847
5153,4769,5331,4464,6369,3203
4369,4510,5182,2581,4925,3933
5975,4166,5853,2721,4676,3989
2602,4826,3009,3040,6470,4168
4037,3717,4242,4913,4531,4091
5381,2827,3432,5597,3355,3135
4443,4796,4226,4093,4493,5145
5340,6219,5803,6103,4993,6925
4607,4966,4806,4622,5400,5577
2229,5313,4381,3532,3793,5064
5770,3796,4764,4048,7150,4638
2750,6050,2763,4281,3604,5443
6624,3739,5327,5737,6376,4235
4812,3286,4057,4678,5004,4337
5058,6503,4068,4297,5435,2956
4664,5158,3388,5436,5483,4196
4660,5220,2281,3874,4346,3725
6564,6548,7264,7989,5671,6436
997,1935,1732,1858,1245,3387
3561,3889,2793,4341,4025,3470
4800,4883,2935,5568,4209,4671
4554,4149,4256,4551,3741,4220
6563,6891,6539,8070,7466,6353
5547,4145,3711,5191,5217,5457
4211,7201,5532,6387,4953,6237
5881,5173,5865,7637,4760,6842
7291,5264,6903,7400,5203,7041
3693,6017,3075,4500,5469,3221
6415,4807,5963,5074,6488,5067
2554,1083,2614,927,1995,1322
6846,5763,5410,4929,5927,5600
3922,3669,3550,3629,3762,2551
8016,5701,7902,6340,6256,6163
6115,7457,6537,8004,5198,6397
3706,6361,5934,4257,4890,6078
5845,6575,4679,5993,5247,6453
3076,5925,2071,6338,3368,6407
5996,5113,5033,5949,3801,7103
2148,3096,2683,1989,2915,3274
5108,4599,1257,4190,3360,3546
6636,2141,6464,2028,6614,5688
6977,5830,5771,6999,4973,6736
6879,4297,3740,4407,4195,5105
5302,4061,3927,5606,2704,5019
2653,3405,2935,2442,2231,2835
7489,7277,6478,7705,4613,6877
8511,6259,7464,7940,6246,6737
8406,6750,8151,8084,6943,6845
4159,3698,2292,3368,3426,4265
3485,4369,4591,3762,3471,4529
4481,5623,4424,6057,6085,5892
4371,3913,4622,3448,5218,3680
4759,5058,3925,5381,6315,4059
6095,5466,5164,6513,5206,5526
5873,6448,5585,6196,5288,7579
6134,5676,6768,5959,6760,7168
7136,5371,5172,4262,5424,3259
6063,6813,6157,6672,5648,7669
3828,3923,2482,6145,2213,3509
4823,7177,3709,5161,5542,5403
6275,6103,6607,5891,8043,5234
6489,5198,5964,3017,7573,3601
4549,4443,5899,3286,4857,3649
4967,5483,4818,3666,6680,3707
2726,4588,5713,3681,3162,5562
3373,4922,4152,4424,4691,3504
