4000 4
6442,4584,7737,1143
7941,1447,5584,5584
208,7241,7438,4955
881,530,8014,8122
4408,3920,7050,4882
5128,2843,9440,4238
3772,4124,7466,4964
4851,3536,2806,8688
2623,3082,4930,7427
1262,5070,3837,7720
1537,7707,2881,8911
521,8656,1491,9246
6024,9561,5831,1193
8300,5459,5904,573
8533,2604,9757,1277
5164,3436,9816,1569
9369,3671,3101,5437
4688,1363,6696,6162
164,8008,8164,3588
5668,2976,6945,1674
257,7266,6554,8644
228,3518,9096,7233
3061,3012,1144,9841
3121,6368,8219,1347
3745,15,9108,6603
711,9245,6061,4700
555,560,8024,9820
5039,8424,3521,3147
586,7737,6065,3798
6123,5542,6516,907
823,7147,3082,9430
1817,4045,8992,3810
728,8337,5476,5677
2930,1498,7987,8469
9271,195,9467,3312
8631,3317,1123,5093
5945,5254,2256,7310
4081,8695,6097,3713
5814,7866,4533,1571
526,3201,8695,6226
6808,2145,940,6330
3181,5012,5882,8210
3644,6788,5090,4969
1602,4553,8156,4320
7566,4451,2883,2792
5060,2647,8691,880
1712,7598,838,9072
4648,7100,1235,6516
5488,7913,3381,5812
6343,8641,1530,5372
6121,1869,4548,6422
125,2447,9784,7568
231,7037,5613,4244
3305,9469,3980,5830
7558,2003,4813,8466
6459,442,4939,9199
6035,6286,821,6716
1415,5306,8099,5751
8468,2610,6897,2877
1114,7743,8376,6777
7043,2841,2920,7611
5347,3499,3408,9100
2906,8585,5874,2388
2016,9553,3484,8905
6539,5244,5368,2998
9400,6270,2811,975
9060,1334,9061,2320
8156,5055,5650,2529
5020,2975,4598,9493
7275,3738,6727,4002
4963,3115,8857,4245
2171,4091,8086,5608
5164,6891,3788,8040
7420,433,7470,3557
2134,9550,3919,3090
3022,9140,4061,4671
1404,2631,7222,8175
4871,9028,571,4715
7219,1442,2985,5722
8638,1075,6960,3393
3932,345,4214,8044
3888,5952,5253,6904
6090,6592,389,7811
1912,5909,2360,8783
7395,1628,2351,6942
2311,3709,9017,3709
9693,2960,6538,3718
1980,2054,9952,7381
4979,7536,4023,3704
5006,6065,995,9067
6777,1514,8930,1719
6980,5241,6772,3119
7468,2219,6697,4394
2143,9581,1294,3603
4889,4912,5659,4311
7917,1927,6176,2188
5816,6191,193,5709
4700,7917,654,7714
4769,3019,3470,5840
9643,3673,5242,2674
4456,3792,5851,7100
5671,2461,6649,6029
4536,6752,4124,551
722,5396,8047,5629
3693,8174,5262,8447
6924,2617,9691,3751
2697,5772,5529,2873
2391,9637,2580,7020
5484,5947,4779,1445
2679,6451,3441,5323
4394,2442,6762,9313
6484,984,6698,4519
2655,4758,9644,3952
8147,7406,4391,554
4753,1021,8115,5629
7051,2252,6364,5827
4285,3217,3497,9994
6424,1484,861,9184
2700,6680,1915,7716
943,2818,7957,6256
3338,8945,3118,3940
8341,1853,4660,7295
1866,3716,5675,8263
4359,4220,5815,1565
1240,5845,5856,9799
478,4562,7340,4610
5720,4452,4560,8467
7501,999,7649,3875
4720,2986,2836,7600
8116,1485,7467,4439
4047,8680,3548,2315
1663,5536,6444,4694
1613,6028,6932,6078
6919,1172,4756,5491
2374,5221,4125,7145
3317,3371,6094,9672
1736,4606,5395,6485
7423,701,8859,5192
5120,3540,866,9147
2676,5038,5812,8736
3245,9168,546,9817
8995,3163,3850,5142
7505,5878,5550,2232
7029,3550,3642,4895
2645,2162,5109,8060
961,5285,8568,3874
4555,8193,3584,2048
1567,7601,3809,6571
7381,8566,1993,1270
5758,634,5860,7330
401,7095,6936,7894
551,6223,8050,5058
683,6152,9360,4004
2090,6505,6230,3105
4930,405,9486,5192
3399,1105,6844,7139
2005,5412,2352,7953
4717,3123,4207,8486
9866,2293,8436,230
8635,2695,3170,5229
6390,4338,2229,7074
6838,2788,3813,4506
6620,5987,6111,2106
5236,8834,4090,2279
9793,1742,4782,3136
6866,4963,3794,2044
5367,6843,5426,2921
6207,4311,6666,2395
5853,9838,1857,4170
7389,7042,2092,3585
2936,230,6990,7300
7004,3387,3080,5218
5594,4979,5719,4545
5092,5768,5173,3257
8813,8576,1785,944
5011,3689,4360,7957
1667,5166,6640,7039
8405,4714,2347,3398
7933,1183,1023,8257
4636,7633,6841,4015
4901,4769,2845,3892
1712,2845,8159,6457
7174,695,7465,4953
5161,5849,2419,5028
7052,3102,5045,5711
7182,4506,8674,2939
1538,8193,3234,6202
8267,3636,3040,3743
587,4534,6419,6330
5274,4580,7125,1692
2264,8312,2450,7700
3270,3533,5856,7434
9948,1402,1737,4779
1099,5719,2774,9207
7059,1172,6615,5525
846,4263,5486,9934
6824,8329,4325,1655
2349,8515,4676,4036
4643,9477,5222,870
3556,4882,7281,5554
5692,3820,8819,2427
6641,5632,2658,6177
7450,2856,403,8292
7258,1200,4053,6427
1417,6951,3876,9127
3594,9526,6647,69
