1000 5
1076,7665,43,42,43
1004,7717,41,38,39
1242,7668,32,30,29
2535,7863,48,48,42
838,7697,32,32,32
1230,7666,46,45,44
2262,8844,40,42,37
1007,7706,48,38,41
1481,7413,23,20,20
1742,7842,39,34,35
1000,7706,50,50,40
3222,7632,36,34,39
2482,9279,40,40,40
1778,7311,46,43,46
1362,7943,46,45,48
2620,7818,38,33,35
2611,9175,30,30,38
2273,7577,48,40,42
3210,7653,44,36,42
2272,7587,40,37,40
2769,8874,38,33,38
1544,7501,37,37,37
2619,7815,30,30,28
3225,7630,42,38,45
2269,7586,48,44,46
2470,7842,50,30,40
2061,7293,43,40,43
2457,7370,42,42,42
2011,7713,50,45,45
2936,7955,30,37,37
3034,7640,20,20,20
2459,7272,34,33,34
2619,9175,39,38,39
2459,7271,40,39,41
1299,7608,44,42,44
2052,7375,32,32,38
2830,7496,50,40,50
2628,7820,40,39,40
2458,7272,28,22,32
1744,7846,42,39,43
2938,7946,41,37,38
2458,7368,50,50,40
1773,7320,50,50,50
2263,7561,30,15,20
2459,7367,44,43,46
2938,7952,40,42,48
3221,7632,39,32,39
2456,7364,46,43,47
2453,7371,20,20,25
2457,7364,50,35,50
1332,7577,36,33,41
1583,7804,48,47,49
2852,7727,47,48,29
1527,7395,44,41,44
2715,7805,47,47,49
1554,7376,43,41,41
2693,7579,43,33,29
2933,7954,44,44,46
2864,7718,39,40,12
2864,7719,43,41,42
1295,7759,35,33,34
2842,7729,43,46,39
2859,7723,40,40,40
2302,7255,44,41,40
2719,7802,43,44,45
2848,7708,41,43,47
2692,7580,43,41,45
1023,7749,20,26,25
2261,8843,45,33,40
1296,7760,50,40,40
1291,7763,38,35,38
1297,7759,44,44,46
2264,8843,38,34,33
1297,7760,33,29,31
2256,8840,25,20,30
1555,7375,43,42,43
1551,7378,44,45,47
1559,7373,43,39,43
2255,8831,30,30,33
1025,7749,44,35,40
2253,8837,41,39,41
1556,7375,27,31,34
1557,7374,50,50,50
1288,7764,40,40,40
1296,7759,35,32,34
