2000 3
4525,8691,371
1460,9279,3124
4880,5881,3351
4449,4010,8062
5720,3626,4894
1725,7326,7495
5121,2483,8645
4464,5607,8112
4720,2136,9172
4677,6875,2488
4849,6255,2896
4516,3313,5434
4511,8402,2522
791,7809,7792
2222,6832,7469
3144,6893,3146
5093,1528,7485
5173,4084,6121
7229,2990,3340
9295,1399,4803
6516,4552,4461
5076,4460,4099
4355,8555,1816
2367,6584,3932
3161,9608,2092
1954,6851,6657
8535,5619,2683
6428,5532,2151
8796,5866,2205
4927,4495,6643
9518,4226,2403
8467,4115,1499
5813,1820,5272
4528,3946,6830
250,5871,7715
6934,4170,3690
2984,8439,3530
3775,3906,7864
600,7769,7109
8870,1989,4125
1803,4978,7908
5468,3929,5476
999,5914,6893
1047,5234,7627
4788,3641,5263
5684,4730,5093
5862,5283,5664
9240,2142,5275
349,6523,8474
9488,4166,2178
4140,7624,2674
5256,6394,4607
5432,2836,8183
5969,9189,1013
7428,4761,2272
939,8966,6277
3493,7398,5091
6582,9175,154
6878,5733,3125
7165,2075,5653
4834,6916,3550
3335,2089,9415
8215,275,5074
4896,2055,6078
7700,5121,4033
8587,6067,618
883,2902,9693
5624,6520,3149
988,9123,5178
6091,7364,939
3991,3705,6562
7907,5001,4220
6889,8365,2195
5363,8958,1098
2994,4563,7076
6064,4406,6325
4345,4817,5439
8312,5225,2747
5876,6664,1509
1957,9390,5686
5283,6191,4310
9523,4206,1028
1361,5691,7935
8973,661,4870
2571,7848,5805
4479,5459,3621
8174,3883,2922
4689,5900,5443
4654,6564,902
6604,2811,5985
6846,2666,5765
4241,5904,4655
4228,3480,7752
5139,5399,5024
3790,3514,6091
5088,8538,2412
9912,5512,1009
1099,8258,5326
8298,3217,2459
4964,3785,2837
5288,2518,8951
6727,6080,1803
3459,7846,3358
4549,2091,7063
2707,2929,8616
3283,3519,7494
1457,7588,6026
3579,6205,6390
3146,8187,3574
7050,1213,6439
1305,7165,6401
3789,5116,4950
6027,4239,4749
8531,4701,3671
4257,8124,1867
8059,1215,5626
5498,1778,8298
4967,2212,8271
5612,53,9489
5942,7137,655
4542,2234,9745
2505,7474,5210
9771,3719,2571
7712,7722,136
6380,7337,322
7386,4785,3977
5708,3404,6587
6070,3916,2472
6533,5517,3093
3782,4365,6968
7450,2081,4792
4315,4358,7810
4308,4273,7771
598,3868,9516
3508,3574,8669
1156,7935,4010
3897,5980,6275
3722,6464,6568
8758,2692,6148
6797,2513,6348
5062,3615,7188
9252,4881,532
6699,1989,4406
3246,6349,6151
5650,6010,3588
1910,5619,7424
3027,2579,7895
8596,3774,1704
7981,7056,478
5051,307,9690
2197,2011,9828
4614,1412,8575
8278,7024,224
9661,6274,22
7750,1805,3703
7507,5047,3117
3516,1660,9361
8093,3686,3146
4022,6434,4193
1965,6195,5655
4676,1612,6507
5003,5599,4020
3563,4257,8488
2741,9473,4822
6772,2835,4756
7588,4894,1704
2571,9709,3624
8338,4121,474
6877,7885,521
6201,5082,3594
2740,5758,5841
5587,4364,6478
2808,7209,6388
5481,6613,4837
7740,1114,6224
6340,8150,1351
4412,6118,1563
7790,3199,6935
3990,7652,3107
5438,1540,8104
1108,6018,5618
7945,433,6714
1240,4857,9298
907,8180,4806
5782,7667,958
3925,7943,3787
7168,1564,4894
3113,7574,5591
8562,1271,2825
2880,7828,3237
4195,3154,6232
7808,4544,2115
6122,1051,8027
7586,2114,3105
3284,3542,9697
5275,4924,4186
4147,4338,5129
5230,6897,1370
8224,5863,1375
6438,5442,2266
4175,4317,7070
4085,1467,9511
3889,5819,6356
7279,7490,988
2804,8550,4353
7356,2116,5131
2221,7723,4448
2920,9917,2362
3839,2482,7252
825,3676,8459
5455,619,7568
7898,1584,5543
3686,5764,5849
4955,5735,2231
3966,4882,5980
8060,1665,4537
5641,8538,2362
4200,7810,2407
6305,1786,7117
1903,6944,6652
1957,8993,4198
9792,2012,5292
3554,3432,7121
1954,8703,3123
3281,8682,5246
7516,6664,1945
3241,7060,6485
2785,5856,6491
7364,367,8171
477,6885,7510
8231,4467,3021
103,3865,9436
3544,8958,1537
7529,3066,4538
4490,9627,556
1486,8423,6857
9428,3124,1822
6702,1059,6571
2681,4897,6772
3160,4581,7094
677,8642,6257
3831,8093,2678
2797,325,9762
1068,5886,8934
7640,6610,948
4175,8000,2492
6885,6734,241
8955,6072,685
8386,3467,3186
3203,2612,8401
4490,6190,5245
6134,7518,1608
4936,4129,6191
3431,4624,6577
3812,4002,7101
6934,1196,6371
1004,8810,4589
8710,5783,341
3170,9672,2557
5431,6680,2565
4829,7016,4134
8910,4596,3592
8100,4488,2687
6420,1114,6960
9585,5793,315
5206,4501,5866
6507,555,8097
4601,5633,4732
1010,6704,5306
3975,6296,3087
7355,1872,6760
3327,8125,4386
3149,6891,2192
3041,4390,7003
4321,5487,4433
3680,1522,9177
7972,1126,7961
6959,4286,4823
1953,3099,8371
9640,4862,757
6031,3101,4849
2275,4886,9925
4234,4221,4401
7293,4836,4504
4846,4428,5360
6193,2508,4609
8647,2556,5134
6386,4245,3721
4867,2550,6006
826,7638,8838
2257,5822,5365
2834,3475,8737
847,5896,6931
4944,5634,5733
348,6649,8112
3737,3436,6993
466,7399,7295
8071,597,6256
5741,7387,968
1018,3923,8907
2108,5935,5186
4913,6867,4649
9171,1947,4444
5555,4971,4093
5759,3436,4683
9518,2342,1983
7999,578,6181
5440,4828,2249
4159,5886,3245
8453,962,7624
3745,1849,7088
511,8398,5190
1500,4706,6676
2298,3489,9603
2996,8904,2551
8433,6263,3142
7493,7189,1211
4751,5417,6326
8907,7821,55
8302,1078,5644
1530,4820,6557
5947,4368,5586
3515,5999,6463
607,3345,9141
