100 3
0.280656 0.764653 0.487389 
0.137223 0.693807 0.786270 
0.430680 0.190162 0.963711 
0.520783 0.465269 0.375886 
0.280565 0.839546 0.540425 
0.483065 0.622333 0.416452 
0.633498 0.191869 0.544625 
0.330498 0.703552 0.594876 
0.647864 0.395974 0.315109 
0.539897 0.325517 0.421212 
0.413133 0.093829 0.857000 
0.963127 0.182921 0.190573 
0.573726 0.445664 0.490931 
0.610142 0.224206 0.567363 
0.608416 0.039050 0.902325 
0.311763 0.528283 0.788641 
0.513211 0.589852 0.485108 
0.073911 0.760713 0.585501 
0.485402 0.447326 0.352758 
0.541315 0.299594 0.423056 
0.346496 0.352080 0.770049 
0.579754 0.757612 0.266605 
0.991780 0.186587 0.234883 
0.415682 0.338775 0.758874 
0.059295 0.611719 0.996311 
0.453018 0.130500 0.898303 
0.254927 0.910516 0.472868 
0.029954 0.666356 0.845991 
0.846568 0.474727 0.026915 
0.717168 0.593312 0.285063 
0.349835 0.497744 0.871057 
0.628626 0.909173 0.135022 
0.236804 0.633193 0.632119 
0.826892 0.567481 0.164284 
0.062534 0.679981 0.740301 
0.657990 0.562355 0.249807 
0.632122 0.857086 0.053720 
0.350616 0.739689 0.320431 
0.561875 0.221837 0.500287 
0.480182 0.530350 0.493829 
0.663130 0.662880 0.275660 
0.729132 0.493022 0.198947 
0.373061 0.914843 0.389981 
0.465526 0.260614 0.761886 
0.104779 0.898468 0.460253 
0.826123 0.195548 0.306889 
0.585833 0.653619 0.407873 
0.405691 0.819242 0.364734 
0.519389 0.162556 0.891321 
0.062037 0.817143 0.398289 
0.431441 0.197683 0.764012 
0.381927 0.464324 0.716902 
0.715138 0.227749 0.746292 
0.451471 0.365373 0.703334 
0.662536 0.619575 0.234993 
0.438028 0.393912 0.647760 
0.416649 0.412607 0.635458 
0.517063 0.645528 0.233068 
0.403315 0.893282 0.194602 
0.540654 0.086927 0.731454 
0.344390 0.332042 0.789014 
0.188748 0.472875 0.818936 
0.442100 0.454262 0.568596 
0.224041 0.381729 0.949439 
0.902712 0.437585 0.122547 
0.706034 0.340055 0.509119 
0.241027 0.659505 0.633143 
0.221004 0.513026 0.675021 
0.289483 0.887013 0.217333 
0.601762 0.847226 0.145505 
0.310045 0.602836 0.765639 
0.320541 0.807378 0.406161 
0.729752 0.278797 0.531663 
0.221014 0.307197 0.951565 
0.533983 0.183767 0.962289 
0.381870 0.514163 0.668613 
0.711812 0.346045 0.345980 
0.408799 0.558779 0.468878 
0.191417 0.530703 0.649518 
0.542514 0.753585 0.160838 
0.404948 0.568388 0.271990 
0.204627 0.378784 0.893085 
0.653392 0.812270 0.175935 
0.025580 0.859595 0.664012 
0.506836 0.339382 0.570329 
0.525369 0.423670 0.588529 
0.625441 0.610207 0.480749 
0.951110 0.294878 0.395837 
0.555092 0.206243 0.920057 
0.667304 0.236551 0.709858 
0.095206 0.966403 0.620489 
0.309124 0.602329 0.518885 
0.964937 0.461653 0.104097 
0.359695 0.498340 0.536295 
0.122916 0.381062 0.973521 
0.736100 0.177128 0.635663 
0.265306 0.429297 0.880889 
0.311834 0.203182 0.964249 
0.971341 0.024942 0.454144 
0.159791 0.376818 0.994477 
