2000 3
0.425787 0.702229 0.384746 
0.613413 0.703995 0.759522 
0.557648 0.650083 0.531592 
0.862363 0.811457 0.620879 
0.261157 0.302797 0.589983 
0.342508 0.140737 0.337263 
0.482478 0.391609 0.505852 
0.256950 0.439999 0.291023 
0.426291 0.570238 0.305292 
0.300621 0.224843 0.392980 
0.404376 0.694364 0.497135 
0.552382 0.579439 0.674194 
0.337525 0.420973 0.226800 
0.384423 0.686918 0.568937 
0.675529 0.696859 0.609687 
0.732396 0.748536 0.729681 
0.577646 0.614629 0.524192 
0.252179 0.229854 0.313094 
0.473565 0.466424 0.518389 
0.454069 0.675932 0.576347 
0.148269 0.149566 0.085840 
0.239636 0.392296 0.361862 
0.433991 0.336406 0.337170 
0.457265 0.723215 0.530064 
0.468034 0.542634 0.252466 
0.563512 0.609458 0.485172 
0.231274 0.289968 0.246133 
0.587084 0.480260 0.708444 
0.407013 0.306291 0.267037 
0.563221 0.515012 0.437315 
0.829238 0.791059 0.738386 
0.414907 0.155367 0.197444 
0.219354 0.486429 0.489418 
0.652808 0.795613 0.696811 
0.500405 0.201123 0.328393 
0.523507 0.299793 0.314200 
0.457899 0.430232 0.347848 
0.539676 0.472504 0.511861 
0.609720 0.430493 0.454069 
0.585766 0.654024 0.645602 
0.430886 0.352135 0.444120 
0.461979 0.395546 0.560524 
0.715811 0.691993 0.633351 
0.637640 0.530629 0.473222 
0.847659 0.500921 0.528825 
0.855663 0.880670 0.888651 
0.550788 0.517075 0.431600 
0.545894 0.597824 0.560816 
0.455053 0.287309 0.309691 
0.218281 0.232582 0.429686 
0.303529 0.184400 0.360356 
0.163358 0.117469 0.187967 
0.271464 0.488968 0.449461 
0.441047 0.798349 0.349342 
0.691165 0.557075 0.420263 
0.567085 0.669102 0.641685 
0.147119 0.145426 0.135468 
0.638488 0.614929 0.650154 
0.470771 0.726609 0.454099 
0.545210 0.634877 0.787408 
0.628565 0.736768 0.809268 
0.596192 0.493936 0.279599 
0.726838 0.638498 0.597925 
0.629977 0.669928 0.668019 
0.423451 0.409837 0.494111 
0.475486 0.465371 0.638192 
0.616042 0.515447 0.369021 
0.651608 0.563289 0.723260 
0.436798 0.363826 0.529343 
0.616398 0.264954 0.489752 
0.625272 0.528427 0.269344 
0.543054 0.831463 0.792264 
0.564332 0.331937 0.424233 
0.305584 0.201208 0.281427 
0.356559 0.514093 0.263921 
0.585657 0.596498 0.645945 
0.653906 0.698023 0.669804 
0.842831 0.727062 0.713715 
0.709491 0.773879 0.845712 
0.592142 0.632791 0.761047 
0.650815 0.719356 0.558448 
0.564198 0.588170 0.560067 
0.511105 0.714560 0.692983 
0.594293 0.553901 0.463621 
0.284706 0.277541 0.293788 
0.563231 0.601260 0.566904 
0.292974 0.348627 0.233383 
