2000 8
4800,4814,5037,5205,4528,5363,4236,2618
6313,6418,6811,7216,6608,6340,6593,7241
5568,5046,3990,5519,4843,6775,4061,4299
5616,4809,5154,4853,5050,3852,6807,4494
6964,6283,6638,5728,6770,5920,6671,5529
4285,3099,5731,5627,4544,4166,5245,4940
3687,3037,5528,3057,4827,3907,2106,4173
5453,3083,4670,3153,5080,3492,4577,2854
6688,5557,3261,8747,5439,5821,4726,6933
4611,4753,5656,2146,4891,6168,3680,2959
3845,5173,6113,5965,4635,7414,3422,7846
4935,4716,5391,2488,5796,4796,5157,4373
2699,4011,4370,3344,5698,2773,4628,4795
6567,5661,6155,6612,4735,7857,6578,3772
5434,5382,6084,5163,5122,6266,5158,4456
6263,3972,3904,3856,6360,5777,1928,5147
5921,6728,6362,3937,6082,4466,6010,4788
4727,3547,2819,5045,4637,3117,4205,5365
3288,5580,2142,3968,3647,4505,4008,4669
3872,3143,4698,4281,4572,3825,4639,4810
2804,3560,2736,3289,3020,3397,3445,3133
4461,5677,4087,7110,3409,3480,6690,5822
5390,4794,5911,3331,6426,3987,6971,3364
5759,5776,5170,4919,5831,3965,6537,3762
7625,4609,4183,3494,6621,5240,7132,1037
2721,2604,3115,2600,972,3412,2377,2604
2799,6918,6002,3410,6805,6408,4755,6376
5586,5759,5358,6450,5291,5038,6930,5582
5092,3309,3959,3383,2728,4030,4624,1761
6938,6769,6835,6470,6770,7152,5667,7439
5406,5546,2503,5849,6833,4152,4722,5361
2121,4436,4103,3464,4326,3696,3329,3660
3225,4830,3960,3917,3634,5582,1663,5173
4234,4012,2650,4543,3725,3738,2596,5040
3351,6936,3602,6175,5477,3711,6084,6072
4642,3387,4539,7043,3112,5209,2771,4980
2840,3044,2550,4020,2365,3937,1425,3388
4390,4811,3663,4241,4064,4204,4870,3743
3785,3262,4689,4639,4501,4742,3762,3958
1464,5827,4688,3315,5136,3449,4660,4516
6284,4133,7038,5476,6676,5175,7829,6297
6639,5869,4947,5470,3044,6669,6451,3796
5782,4404,3711,3967,6048,5167,4225,3834
