1000 3
0.381511 0.329003 0.349269 
0.564867 0.639331 0.736303 
0.390947 0.423025 0.292808 
0.754605 0.549614 0.652899 
0.342142 0.387953 0.256574 
0.612375 0.800697 0.714738 
0.401394 0.231443 0.192764 
0.562423 0.606978 0.618120 
0.606228 0.664042 0.591231 
0.488786 0.649153 0.432118 
0.501545 0.177279 0.586312 
0.222003 0.110008 0.193461 
0.125818 0.109416 0.057401 
0.763777 0.668733 0.690938 
0.792034 0.849171 0.591451 
0.574059 0.515890 0.632926 
0.309556 0.394455 0.465482 
0.883691 0.867629 0.832480 
0.396341 0.492290 0.651609 
0.466791 0.459178 0.518239 
0.182935 0.161027 0.209682 
0.572385 0.438201 0.664431 
0.472750 0.511610 0.695804 
0.392206 0.458786 0.426347 
0.488795 0.232808 0.315383 
0.491974 0.534721 0.334612 
0.350952 0.321605 0.358348 
0.565481 0.462605 0.568161 
0.537353 0.570128 0.513219 
0.296980 0.485657 0.497799 
0.440796 0.472659 0.312526 
0.551927 0.660621 0.669968 
0.456465 0.541897 0.685623 
0.501108 0.684724 0.711485 
0.380791 0.360904 0.361854 
0.260943 0.351916 0.273247 
0.651419 0.468810 0.516644 
0.335522 0.130894 0.277508 
0.599592 0.739233 0.592531 
0.558717 0.328827 0.442021 
0.583475 0.620632 0.552627 
0.151327 0.533796 0.717890 
0.277464 0.238842 0.379985 
0.637244 0.697105 0.434930 
0.125856 0.188562 0.199903 
0.823837 0.804154 0.752975 
0.434765 0.424702 0.324613 
0.545260 0.548345 0.594655 
0.342693 0.398443 0.568929 
0.415459 0.480638 0.661037 
0.565663 0.545171 0.436765 
0.595055 0.449717 0.808761 
0.600653 0.759031 0.635790 
0.378620 0.438361 0.120948 
0.571277 0.550489 0.631566 
0.387895 0.513208 0.386396 
0.508242 0.332199 0.381445 
0.246216 0.240472 0.451214 
0.347349 0.658881 0.476431 
0.443692 0.343393 0.370155 
0.634195 0.704339 0.657194 
0.413803 0.582818 0.717082 
0.417594 0.295426 0.488378 
0.563266 0.731027 0.189804 
0.535208 0.280267 0.568438 
0.434993 0.621813 0.726721 
0.380611 0.544246 0.299894 
0.442331 0.236333 0.478692 
0.368674 0.378198 0.774832 
0.714178 0.503325 0.340746 
0.458364 0.356717 0.442089 
0.656869 0.533305 0.670447 
0.358905 0.486815 0.556911 
0.713960 0.304263 0.274518 
0.828242 0.797449 0.842125 
0.155222 0.303079 0.332836 
0.578744 0.822339 0.641302 
0.517366 0.434142 0.452833 
0.283355 0.386596 0.402751 
0.289752 0.703200 0.350223 
0.565674 0.391017 0.644593 
0.406236 0.405285 0.791152 
0.423003 0.539375 0.648840 
0.348700 0.206611 0.262382 
0.514263 0.571247 0.698627 
0.763972 0.772092 0.747623 
0.158389 0.103392 0.171610 
0.573606 0.649637 0.469277 
0.402270 0.411089 0.539000 
0.574229 0.495616 0.616131 
0.548032 0.467374 0.363741 
0.509533 0.433890 0.304895 
0.578031 0.707283 0.520221 
0.783925 0.722829 0.740101 
0.474208 0.427053 0.528642 
0.558642 0.243365 0.273228 
0.790278 0.715929 0.672361 
0.381925 0.373343 0.459933 
0.462836 0.289811 0.517983 
0.699072 0.638875 0.603256 
0.696513 0.733341 0.737781 
0.619924 0.823793 0.666590 
0.374304 0.471986 0.216975 
0.672114 0.702159 0.345719 
0.749941 0.486974 0.536330 
0.526525 0.690381 0.628692 
0.252112 0.496253 0.592594 
0.422630 0.365832 0.434202 
0.210149 0.206169 0.366092 
0.710860 0.744276 0.680919 
0.599185 0.803157 0.663063 
0.344766 0.289170 0.270967 
0.358937 0.451504 0.452944 
0.501352 0.596576 0.428104 
0.724187 0.494488 0.588151 
0.273321 0.339587 0.417455 
0.281964 0.139677 0.371711 
0.336531 0.253134 0.334216 
0.161644 0.503288 0.378132 
0.187914 0.218511 0.303179 
0.415545 0.515060 0.267560 
0.602623 0.543083 0.555110 
0.267890 0.390601 0.314443 
0.305047 0.212139 0.322698 
0.395615 0.557546 0.430139 
0.378606 0.331614 0.242573 
0.472080 0.429921 0.449351 
0.306284 0.167154 0.332888 
0.437921 0.402609 0.197881 
0.673679 0.737321 0.764174 
0.743932 0.730636 0.637119 
0.829661 0.830548 0.772469 
0.597672 0.476994 0.626082 
0.670073 0.561015 0.524067 
0.594484 0.652182 0.796216 
0.288973 0.277612 0.227677 
0.473862 0.414217 0.415368 
0.643462 0.562144 0.425754 
0.502920 0.633765 0.535881 
0.645228 0.640688 0.478942 
0.747928 0.838863 0.882490 
0.265943 0.532527 0.614264 
0.666393 0.383063 0.452230 
0.357796 0.575777 0.589131 
0.443102 0.408663 0.244968 
0.518415 0.566735 0.408557 
0.295110 0.694073 0.267571 
