2000 8
5454,1068,6517,8852,4688,3073,5710,2723
2058,4217,6853,8601,3309,5354,2383,9743
1281,8223,9605,236,8880,6150,3095,4164
6615,6168,759,9812,3314,7163,4227,1566
1734,7881,5359,3276,8718,500,2276,8309
4880,8650,6526,1481,4179,3687,3313,4305
2514,4651,3546,7989,821,3571,9965,4213
4841,1836,5224,3567,4457,8999,3338,5780
8498,6056,6575,2603,6091,5073,4393,601
4716,8120,2462,4103,8592,1804,6353,4062
5269,4065,7801,5382,7892,3787,6413,4357
4306,1223,9043,3528,7661,963,6324,8705
365,6370,4520,2454,9836,7349,1222,8973
9619,7122,5847,441,5957,1852,3973,5732
3868,8687,3643,596,2620,7204,6761,5022
2205,2726,327,9045,5770,6079,4252,5858
9472,3824,6068,554,5142,6406,4102,2948
5631,8409,6143,5174,7301,363,9074,5686
6495,8842,5540,4048,1090,1944,4345,5735
9981,1116,3505,8290,5920,7888,2609,3856
449,8835,6459,2822,7012,3980,789,8784
2325,8733,3744,2176,7818,9243,3513,5418
2341,7285,6610,1363,8518,3709,8556,6542
3781,5375,5398,8776,3466,4444,2616,4591
8498,4958,7551,2361,1323,8719,1325,4775
4586,5784,9725,3061,1701,7176,5383,6171
8240,3778,5189,1496,4549,6831,2994,2841
3942,3419,6579,1415,4203,7065,6304,6829
6742,7925,4448,2274,1695,7529,206,6878
1001,8231,2662,6364,5673,5515,5509,2186
6113,1924,8129,3579,7048,5316,6351,7428
9296,1318,6461,4970,8331,3924,7430,1850
5312,764,9023,5527,4097,6738,2234,7477
7298,1429,5117,2729,4128,3957,6199,5314
5469,4380,1693,8309,1825,6056,5776,9669
6114,3053,5533,7422,2700,7068,3941,7441
2383,7736,6883,6907,1115,6191,9124,1264
3199,9649,3994,3439,8221,7987,2734,7647
6416,3223,6701,6936,6858,5501,2746,2426
3097,5642,6387,7559,3709,230,5739,2128
6627,3159,1146,7128,8745,4506,2567,7508
6510,939,7640,1480,4578,7440,855,3778
8922,6993,175,5905,9580,3621,4726,1760
7368,6,6331,3446,8600,16,5477,3908
8110,3067,4000,3567,9827,3267,759,6343
2884,7824,5200,1635,9858,6606,5817,1568
3217,8157,9133,890,1391,5693,6022,4473
2737,7983,5365,3435,9035,814,7548,7055
8425,5821,1745,6608,1965,5722,6622,5984
7363,7329,3176,7023,2256,4991,7298,5036
2039,5505,5633,5914,8039,7526,6097,5170
9651,4644,2487,4377,8894,8388,3100,777
3695,8003,2594,425,6004,7615,1040,6996
4907,2090,7768,3674,3715,4267,5703,4377
4961,5677,4584,2220,6775,158,8668,7554
1808,5059,8667,1691,7694,2210,7574,939
5796,739,6413,4940,2344,8421,2332,2264
429,4228,3664,8966,4571,1973,8119,5136
5584,5593,9394,112,4686,9245,3069,157
8396,5257,614,6852,7099,7293,1346,4200
2299,4065,8108,226,5626,4610,8637,1145
6741,7389,332,7027,3858,8798,4434,5554
3178,4249,5961,7086,3020,6978,7636,7255
5069,1383,4463,7175,5135,3228,9325,3671
2541,3444,9022,3277,9551,690,9811,3175
5901,4144,6109,4110,6085,9278,3032,5837
8607,2859,7441,3136,8704,2930,8506,1068
7204,92,6981,5777,3049,4250,3728,4650
503,8086,1416,8414,3382,6482,2961,5666
3770,9994,1225,4259,7114,5217,9738,887
6252,6424,768,7281,4537,6106,8780,2592
6738,1574,2567,6410,3690,3824,9152,942
988,3861,8722,6005,1517,5921,5955,8266
8415,8944,4738,1851,1630,6206,1242,4418
7287,2670,9883,4064,7280,6259,2254,4682
8281,1119,5332,4330,4633,6867,6865,5386
3511,9853,4312,1197,5914,7089,415,8912
5249,7013,2947,4014,6679,2679,5902,1994
