1000 3
0.188240 0.457005 0.987945 
0.441029 0.794349 0.421202 
0.680392 0.285095 0.991297 
0.268115 0.238431 0.559468 
0.263714 0.628945 0.453698 
0.076553 0.187834 0.754604 
0.576983 0.403928 0.779127 
0.101004 0.589237 0.455248 
0.918567 0.093600 0.445499 
0.857877 0.462719 0.476193 
0.649260 0.650959 0.933197 
0.637205 0.091987 0.727547 
0.058407 0.772379 0.012642 
0.049704 0.040494 0.251073 
0.609172 0.304208 0.880018 
0.062870 0.380761 0.067852 
0.817474 0.957744 0.471781 
0.596600 0.058748 0.061018 
0.051848 0.977315 0.154618 
0.497347 0.835192 0.617336 
0.973540 0.484452 0.268295 
0.906737 0.121657 0.360282 
0.634283 0.180063 0.132661 
0.646925 0.229767 0.173155 
0.897998 0.838939 0.477364 
0.778017 0.901809 0.858125 
0.845869 0.719283 0.815869 
0.317649 0.315883 0.874617 
0.378668 0.367732 0.851932 
0.533285 0.865079 0.687124 
0.150622 0.838618 0.171576 
0.418917 0.745355 0.293232 
0.779199 0.379639 0.473295 
0.911860 0.026564 0.703062 
0.085015 0.924562 0.542002 
0.562379 0.702579 0.443811 
0.420503 0.548448 0.163094 
0.236372 0.866098 0.478977 
0.110989 0.244765 0.846709 
0.962921 0.778050 0.711788 
0.650044 0.928672 0.550406 
0.821620 0.347588 0.295761 
0.114852 0.126787 0.675399 
0.588147 0.038647 0.701963 
0.291210 0.123662 0.626526 
0.833211 0.686041 0.329105 
0.277022 0.106544 0.877553 
0.440116 0.342916 0.743651 
0.919093 0.453905 0.988416 
0.765802 0.416826 0.766466 
0.477590 0.066870 0.695138 
0.027995 0.888490 0.042726 
0.323756 0.003341 0.169513 
0.999156 0.591489 0.208160 
0.701119 0.882698 0.331822 
0.327645 0.715909 0.017863 
0.656750 0.992931 0.124407 
0.534303 0.433047 0.467323 
0.277954 0.352140 0.921228 
0.266370 0.117942 0.338054 
0.032836 0.595532 0.404923 
0.727973 0.623527 0.293413 
0.770699 0.947284 0.296755 
0.940212 0.946440 0.888243 
0.148372 0.647559 0.770941 
0.480194 0.975204 0.486850 
0.498057 0.631954 0.479782 
0.622464 0.166258 0.912829 
0.089787 0.444212 0.264969 
0.011015 0.710581 0.382911 
0.349068 0.743417 0.978443 
0.753991 0.471390 0.601970 
0.047405 0.242090 0.549254 
0.344159 0.182302 0.495694 
0.232402 0.330674 0.143253 
0.003343 0.810869 0.118457 
0.490194 0.308926 0.750411 
0.969976 0.931390 0.916669 
0.882805 0.021177 0.360881 
0.147774 0.032191 0.071462 
0.530685 0.381259 0.814879 
0.509128 0.135251 0.286269 
0.111098 0.182655 0.528359 
0.660352 0.526814 0.710661 
0.156046 0.759216 0.041335 
0.299298 0.762560 0.852204 
0.417755 0.252754 0.161130 
0.168166 0.222730 0.092520 
0.084835 0.105534 0.113697 
0.445716 0.253308 0.145888 
0.517178 0.783992 0.527147 
0.332057 0.293120 0.662398 
0.618327 0.404218 0.845053 
0.146685 0.064571 0.371867 
0.857346 0.220616 0.131084 
0.898681 0.519915 0.893644 
0.750885 0.937670 0.146397 
0.912015 0.105837 0.369127 
0.004536 0.190672 0.474661 
0.118232 0.636388 0.727968 
0.264120 0.153567 0.511961 
0.791267 0.485624 0.805081 
0.453665 0.103950 0.209300 
0.298718 0.250636 0.273870 
0.670585 0.107982 0.494487 
0.801669 0.006663 0.014402 
0.695312 0.757548 0.952072 
0.841709 0.669563 0.057909 
0.210836 0.674099 0.248581 
0.685497 0.792331 0.884969 
0.413466 0.056452 0.038536 
0.925427 0.847719 0.524160 
0.730508 0.301384 0.628110 
0.939807 0.600102 0.878746 
0.213678 0.270687 0.986727 
0.708164 0.072356 0.993390 
0.722566 0.767668 0.750938 
0.674638 0.609377 0.420501 
0.732546 0.820214 0.094600 
0.981127 0.505711 0.886932 
0.866096 0.919176 0.943384 
0.904632 0.844603 0.791103 
0.428791 0.575111 0.092487 
0.056901 0.514918 0.692590 
0.935647 0.728596 0.963277 
0.922375 0.436760 0.035633 
0.915765 0.159326 0.803301 
0.666703 0.833964 0.412678 
0.087204 0.566511 0.232891 
0.181805 0.547638 0.738602 
0.068737 0.413734 0.657778 
0.012120 0.318366 0.502381 
0.803223 0.747157 0.077492 
