100 8
2267,5725,8713,3719,3600,6159,3240,8227
1574,4139,8247,5350,1412,1891,7293,9523
6105,1501,7065,6972,2990,2347,5335,8529
3711,5352,8541,1765,8046,1224,8884,3048
4397,8745,5463,2909,4259,5560,3218,4104
2516,5586,7229,6659,2227,670,3121,8749
4332,8029,3531,7342,7807,4782,4850,1329
837,8136,3101,5281,4611,7284,9928,1154
7526,3615,7409,2987,5662,2940,5578,3045
8610,2115,3148,6549,8610,3661,6778,4254
2594,14,5474,5119,3439,5638,5679,5212
2986,9020,3973,4745,8336,7691,1547,3983
4344,8859,4517,4075,4829,6966,1752,3263
2932,3599,2956,5908,9447,5804,6132,3737
4607,7880,6567,4553,3864,2676,5257,4111
2538,9469,1514,6707,6515,5105,6582,2178
6082,4401,6068,108,6848,4707,5167,9323
6063,6812,2096,8417,2129,5056,2332,7840
5813,5064,8980,1264,2060,3505,6117,6749
1290,7513,7054,6289,5645,1935,6480,4540
351,3487,7224,4052,9372,472,7577,4616
5784,4567,4940,7203,3386,8494,3888,457
9345,2167,8352,325,6881,5247,367,6174
7660,7610,6236,1807,7281,2387,6993,401
7743,6889,6731,2420,3615,9388,2073,3396
3927,8947,5148,1178,8357,2777,2504,9697
6908,7089,6461,530,7238,662,5938,1919
8927,2176,6965,7178,6598,4362,1465,3359
3179,8182,4488,3405,8715,4321,4107,6857
4975,8573,4495,3099,3009,6696,4201,1752
4985,3759,5872,9329,4104,3926,3998,6582
7003,2167,5586,5134,8675,4874,2873,1875
2709,6141,4915,6108,8090,4746,5595,5733
3039,674,7129,5167,4011,4363,1822,8709
3200,4137,4159,5285,4803,5450,5455,6334
5365,9744,6197,3398,6120,4898,4425,3061
7222,4728,4357,2046,7878,1047,7655,2316
8631,5606,2291,7677,6388,1154,9059,1855
5673,3858,6334,6407,4200,8056,3022,5998
5091,8130,1813,433,8094,1383,8771,7625
8925,2465,3657,6295,4678,8613,6988,685
4374,2134,6166,6776,6394,8168,3966,7251
8266,5529,3302,5115,2083,7205,4856,6037
4006,5816,8179,6727,6973,3772,3649,3649
7282,6125,242,6723,219,7628,424,5857
8347,1690,2780,2127,4806,4801,6348,6030
485,9966,1602,6078,9703,4984,1974,4051
81,5789,2347,4513,9679,5457,8618,3852
6673,9934,5399,6053,3964,6810,2632,2354
6206,6867,2424,6665,2669,5914,4445,3386
5446,2631,4040,8029,527,9556,557,9480
6289,3814,7834,9675,1860,3859,8410,4049
4976,5383,4236,6118,2529,2325,7097,1711
4819,3542,9578,4108,694,2299,2832,3984
2999,1135,8654,4398,5792,1330,5867,1906
7667,9014,3997,4914,3497,1591,4504,3552
3670,4745,5024,7151,5263,4143,3929,9187
4757,4180,5352,1248,6665,2480,9169,2343
3827,3503,7725,5552,4745,7572,6230,2511
3040,6190,8212,6055,7189,4886,6701,4106
7081,1047,1832,7589,5767,2181,8740,3714
7126,2818,1323,6356,2278,4304,7410,1843
6465,1440,8807,7776,952,6995,2024,6353
4537,6120,5365,3067,3817,8707,4833,1653
8357,2504,8568,5077,1433,7165,2198,4481
4386,3933,5658,1067,5823,3895,8856,9254
1890,2054,9913,5068,6100,2633,9263,2884
3237,6427,6562,4513,710,4505,7563,9161
8328,3948,898,6637,7999,3851,1618,4360
4751,818,5313,8493,5431,9757,3266,9562
9567,7783,10,5996,2104,3127,8496,2571
8034,2082,7539,4238,6583,1883,6767,5023
3588,3070,1479,5299,8131,4308,6996,9902
2913,3192,8422,2099,6932,9343,5689,3258
4843,617,6117,7769,4646,9887,3458,3042
4293,8213,7016,6010,5622,3032,1146,6198
3259,5217,3453,735,8055,3452,8189,7430
6098,6588,927,7573,7101,4571,7480,6339
9237,6444,428,7823,6676,3682,5817,4671
9903,6113,5000,6049,5955,3473,2464,500
6076,512,5144,35,6111,5838,3449,3314
4918,3515,8666,4675,702,2507,5716,5767
9131,8574,3336,6111,3656,7563,2491,5295
7974,5134,4354,2063,7144,3940,1162,3111
8516,6918,6281,6518,2738,2148,7731,1205
4706,9757,3885,6809,3451,2231,4046,7640
5592,533,9964,2032,3180,6795,9572,5296
7307,2140,2218,9030,2333,7205,5299,6574
3611,4848,4504,4677,773,6710,4243,6957
471,7613,6380,3194,493,6461,2770,9921
9619,3964,1290,6467,1183,3957,9874,162
2354,3264,7664,2302,7068,3906,5622,4845
7139,4375,2964,956,4478,5661,8429,5026
2526,5145,9779,6049,6564,2698,8040,579
6059,2472,7483,5018,6726,351,2524,8562
346,4527,8295,3152,2667,7712,5006,7166
6227,5611,4764,9774,1744,9229,1969,2918
3671,6922,2165,5765,123,7087,2221,5017
8443,2623,7067,7601,4990,3591,7579,3021
5428,5991,2405,3755,8092,3464,7152,538
